GeneA	GeneB	Zscore	Pvalue
DHCR24	TSPAN1	-0.548236120677359	0.185714285714286
AMD1	TSPAN1	-0.589335590212558	0.164285714285714
TM7SF2	TSPAN1	-0.54271956276884	0.185714285714286
STEAP1	TSPAN1	-0.195837910183061	0.454761904761905
SORD	TSPAN1	-0.190546836345185	0.464285714285714
TSPAN8	TSPAN1	-0.275758701462826	0.34047619047619
HIST2H2BE	TSPAN1	-0.295402673771366	0.319047619047619
C1R	TSPAN1	0.239163688403579	0.39047619047619
FOXA1	TSPAN1	-0.314617516986464	0.295238095238095
BASP1	TSPAN1	-0.600772317313566	0.154761904761905
HOXB13	TSPAN1	-0.674259189395236	0.123809523809524
NEFH	TSPAN1	-0.867285628868333	0.0619047619047619
C1S	TSPAN1	0.372816756603393	0.254761904761905
DHCR24	EPCAM	-0.235682854062204	0.397619047619048
AMD1	EPCAM	-0.348502547299414	0.273809523809524
TM7SF2	EPCAM	-0.554046236543545	0.183333333333333
STEAP1	EPCAM	-0.567643488563217	0.169047619047619
SORD	EPCAM	-0.596943124549737	0.15952380952381
TSPAN8	EPCAM	-0.671557023350052	0.123809523809524
HIST2H2BE	EPCAM	-0.164033138488277	0.530952380952381
C1R	EPCAM	0.452704097033193	0.211904761904762
FOXA1	EPCAM	-0.265967682691935	0.361904761904762
BASP1	EPCAM	-0.568600844501492	0.169047619047619
HOXB13	EPCAM	-0.368244334868046	0.254761904761905
NEFH	EPCAM	-0.398655189022868	0.230952380952381
C1S	EPCAM	0.436223281558487	0.211904761904762
TSPAN1	EPCAM	-0.501713348006305	0.197619047619048
