GeneA	GeneB	Zscore	Pvalue
GSTP1	DHCR24	0.100820066733306	0.808333333333333
CAV1	DHCR24	0.291398105097519	0.445833333333333
GJA1	DHCR24	0.281798257845759	0.465
GAS1	DHCR24	-0.545353923423121	0.170833333333333
PCP4	DHCR24	0.416421746964149	0.298333333333333
MYLK	DHCR24	0.55750633377043	0.164166666666667
ACTG2	DHCR24	0.350314028143739	0.369166666666667
KCNMB1	DHCR24	0.181794556728031	0.648333333333333
FHL1	DHCR24	0.293017161202525	0.445
COX7A1	DHCR24	0.410955195282978	0.3075
EDNRA	DHCR24	0.41520896751986	0.299166666666667
TPM2	DHCR24	0.556003526481511	0.165
GSTP1	PTPRN2	0.096812038788681	0.814166666666667
CAV1	PTPRN2	0.587004489177262	0.145833333333333
GJA1	PTPRN2	0.180614353833221	0.6525
GAS1	PTPRN2	-0.24042358068153	0.541666666666667
PCP4	PTPRN2	0.247425976851316	0.531666666666667
MYLK	PTPRN2	0.347466674881039	0.371666666666667
ACTG2	PTPRN2	0.497777724243539	0.206666666666667
KCNMB1	PTPRN2	0.250277062376311	0.524166666666667
FHL1	PTPRN2	0.696207193489344	0.0875
COX7A1	PTPRN2	0.340481263567112	0.376666666666667
EDNRA	PTPRN2	0.345188037125578	0.374166666666667
TPM2	PTPRN2	0.532431158246622	0.183333333333333
DHCR24	PTPRN2	-0.618506135247067	0.126666666666667
GSTP1	TSPAN8	0.0164997638751371	0.965
CAV1	TSPAN8	0.482188438005561	0.225833333333333
GJA1	TSPAN8	0.25076575806112	0.524166666666667
GAS1	TSPAN8	-0.113683625909685	0.784166666666667
PCP4	TSPAN8	0.176583293183288	0.6575
MYLK	TSPAN8	0.373538903049299	0.34
ACTG2	TSPAN8	0.597979892676479	0.139166666666667
KCNMB1	TSPAN8	0.454290485525413	0.2575
FHL1	TSPAN8	0.627256343106511	0.12
COX7A1	TSPAN8	0.52228651576414	0.1925
EDNRA	TSPAN8	0.523981569279248	0.190833333333333
TPM2	TSPAN8	0.592656751083266	0.1425
DHCR24	TSPAN8	-0.683763733032468	0.0933333333333333
PTPRN2	TSPAN8	-0.518832742190026	0.195
GSTP1	STEAP1	-0.404011096198872	0.315833333333333
CAV1	STEAP1	0.111090792219184	0.788333333333333
GJA1	STEAP1	-0.0191475505598946	0.958333333333333
GAS1	STEAP1	-0.518488987696366	0.195
PCP4	STEAP1	-0.104036404668483	0.805
MYLK	STEAP1	0.0999337962298325	0.810833333333333
ACTG2	STEAP1	0.0968402654091168	0.814166666666667
KCNMB1	STEAP1	0.151707450260896	0.701666666666667
FHL1	STEAP1	0.387569285683636	0.330833333333333
COX7A1	STEAP1	0.343880568370055	0.374166666666667
EDNRA	STEAP1	0.204193544312728	0.594166666666667
TPM2	STEAP1	0.321996795814865	0.405
DHCR24	STEAP1	-0.506043442209198	0.201666666666667
PTPRN2	STEAP1	-0.155079838589674	0.694166666666667
TSPAN8	STEAP1	-0.466464668048176	0.2425
GSTP1	FAAH	-0.49298086081167	0.211666666666667
CAV1	FAAH	-0.0189192244299652	0.958333333333333
GJA1	FAAH	-0.194807995051377	0.616666666666667
GAS1	FAAH	-0.53685828794705	0.1775
PCP4	FAAH	-0.161579728585225	0.685
MYLK	FAAH	0.142681421070536	0.7175
ACTG2	FAAH	-0.0842410842431925	0.835
KCNMB1	FAAH	-0.1784549320318	0.656666666666667
FHL1	FAAH	0.285045754292652	0.456666666666667
COX7A1	FAAH	0.502993104665808	0.205
EDNRA	FAAH	-0.065456020767849	0.861666666666667
TPM2	FAAH	0.214900610818484	0.579166666666667
DHCR24	FAAH	-0.689686302598327	0.09
PTPRN2	FAAH	-0.559739552584795	0.161666666666667
TSPAN8	FAAH	-0.581576234629686	0.150833333333333
STEAP1	FAAH	-0.52323086339521	0.191666666666667
GSTP1	HIST2H2BE	-0.146844707061804	0.71
CAV1	HIST2H2BE	0.388040878065654	0.330833333333333
GJA1	HIST2H2BE	0.216407662656052	0.576666666666667
GAS1	HIST2H2BE	-0.442066789923306	0.265833333333333
PCP4	HIST2H2BE	-0.0314028182106875	0.936666666666667
MYLK	HIST2H2BE	0.0489359572578107	0.895833333333333
ACTG2	HIST2H2BE	-0.048851432090558	0.895833333333333
KCNMB1	HIST2H2BE	0.115763644234094	0.775
FHL1	HIST2H2BE	0.471714742944725	0.235833333333333
COX7A1	HIST2H2BE	0.243207396873981	0.5375
EDNRA	HIST2H2BE	0.387362325733248	0.330833333333333
TPM2	HIST2H2BE	0.130396307475766	0.741666666666667
DHCR24	HIST2H2BE	-0.658068770508215	0.104166666666667
PTPRN2	HIST2H2BE	-0.518671529264177	0.195
TSPAN8	HIST2H2BE	-0.485933933433867	0.221666666666667
STEAP1	HIST2H2BE	-0.198374659422617	0.610833333333333
FAAH	HIST2H2BE	-0.43279787825252	0.2775
GSTP1	SORD	-0.0423332664248055	0.908333333333333
CAV1	SORD	0.340523790079348	0.376666666666667
GJA1	SORD	0.286930621836292	0.453333333333333
GAS1	SORD	-0.0169439037958471	0.964166666666667
PCP4	SORD	0.251760779029298	0.5225
MYLK	SORD	0.366113789161502	0.348333333333333
ACTG2	SORD	0.314575815784046	0.416666666666667
KCNMB1	SORD	0.276700200600428	0.473333333333333
FHL1	SORD	0.528550452739726	0.185833333333333
COX7A1	SORD	0.386874727487952	0.3325
EDNRA	SORD	0.412117771114176	0.305833333333333
TPM2	SORD	0.389718680176368	0.33
DHCR24	SORD	-0.584292186091744	0.148333333333333
PTPRN2	SORD	-0.398119056990179	0.321666666666667
TSPAN8	SORD	-0.369085929254684	0.343333333333333
STEAP1	SORD	-0.284796548117926	0.456666666666667
FAAH	SORD	-0.568660704563023	0.156666666666667
HIST2H2BE	SORD	-0.585407558713493	0.145833333333333
GSTP1	C1S	0.455427259695554	0.255
CAV1	C1S	0.0328384645366639	0.933333333333333
GJA1	C1S	0.188875355330765	0.6325
GAS1	C1S	0.594293368804987	0.140833333333333
PCP4	C1S	0.187610879316505	0.635833333333333
MYLK	C1S	-0.211233953110866	0.584166666666667
ACTG2	C1S	-0.30175145475875	0.4325
KCNMB1	C1S	-0.0790026644140683	0.843333333333333
FHL1	C1S	-0.134323487385199	0.7325
COX7A1	C1S	-0.153339298388108	0.698333333333333
EDNRA	C1S	0.0830245211237132	0.836666666666667
TPM2	C1S	-0.386069318552522	0.333333333333333
DHCR24	C1S	0.499811772087531	0.205833333333333
PTPRN2	C1S	0.637230352514669	0.115833333333333
TSPAN8	C1S	0.69419922633004	0.0883333333333333
STEAP1	C1S	0.461990653650302	0.2475
FAAH	C1S	0.294597403185263	0.443333333333333
HIST2H2BE	C1S	0.393285319889637	0.328333333333333
SORD	C1S	0.351080756345666	0.368333333333333
GSTP1	NEDD4L	-0.352234559438683	0.366666666666667
CAV1	NEDD4L	0.223278727308145	0.566666666666667
GJA1	NEDD4L	0.0515391700169408	0.888333333333333
GAS1	NEDD4L	-0.396084408268275	0.321666666666667
PCP4	NEDD4L	0.386604166867974	0.3325
MYLK	NEDD4L	0.599104219303267	0.138333333333333
ACTG2	NEDD4L	0.43010707574158	0.280833333333333
KCNMB1	NEDD4L	-0.0269992887811387	0.945833333333333
FHL1	NEDD4L	0.48863410466194	0.215833333333333
COX7A1	NEDD4L	0.778919716044413	0.0458333333333333
EDNRA	NEDD4L	0.341366773177822	0.376666666666667
TPM2	NEDD4L	0.463461385215493	0.246666666666667
DHCR24	NEDD4L	-0.668006705482533	0.0991666666666667
PTPRN2	NEDD4L	-0.398165546365872	0.321666666666667
TSPAN8	NEDD4L	-0.459047887663636	0.250833333333333
STEAP1	NEDD4L	-0.553223726701625	0.166666666666667
FAAH	NEDD4L	-0.170077029603297	0.671666666666667
HIST2H2BE	NEDD4L	-0.243712183846521	0.536666666666667
SORD	NEDD4L	-0.240981405467466	0.541666666666667
C1S	NEDD4L	0.721215037544367	0.0733333333333333
GSTP1	HOXB13	-0.509717632811421	0.199166666666667
CAV1	HOXB13	0.262774179938614	0.5025
GJA1	HOXB13	0.0534880516344282	0.883333333333333
GAS1	HOXB13	-0.653393108407486	0.106666666666667
PCP4	HOXB13	0.0669701154658785	0.858333333333333
MYLK	HOXB13	0.484022410472504	0.223333333333333
ACTG2	HOXB13	0.191620751208344	0.625833333333333
KCNMB1	HOXB13	-0.0368479540482043	0.92
FHL1	HOXB13	0.404222758176559	0.315833333333333
COX7A1	HOXB13	0.375761589433979	0.339166666666667
EDNRA	HOXB13	0.410185411055915	0.308333333333333
TPM2	HOXB13	0.323997633269249	0.403333333333333
DHCR24	HOXB13	-0.664561467921645	0.0991666666666667
PTPRN2	HOXB13	-1.03917230166503	0.00833333333333333
TSPAN8	HOXB13	-0.404706766009746	0.315833333333333
STEAP1	HOXB13	-0.44981565752372	0.261666666666667
FAAH	HOXB13	-0.170404639304511	0.671666666666667
HIST2H2BE	HOXB13	-0.326200766083295	0.3975
SORD	HOXB13	-0.291805792084656	0.445
C1S	HOXB13	0.428742361135934	0.2825
NEDD4L	HOXB13	-0.318813206633137	0.41
GSTP1	KLK2	-0.236263386222057	0.545833333333333
CAV1	KLK2	0.390232907044876	0.329166666666667
GJA1	KLK2	0.170153467883118	0.671666666666667
GAS1	KLK2	0.0129130471052234	0.971666666666667
PCP4	KLK2	0.11695169982381	0.773333333333333
MYLK	KLK2	0.155096121999316	0.694166666666667
ACTG2	KLK2	0.0920227743877602	0.82
KCNMB1	KLK2	-0.0600515002350127	0.8725
FHL1	KLK2	0.414988977151344	0.3
COX7A1	KLK2	0.332438695424597	0.3875
EDNRA	KLK2	0.129068280467475	0.745
TPM2	KLK2	0.285543517114909	0.456666666666667
DHCR24	KLK2	-0.452432609012787	0.259166666666667
PTPRN2	KLK2	-0.353561448736031	0.366666666666667
TSPAN8	KLK2	-0.73385261459835	0.0666666666666667
STEAP1	KLK2	-0.256533227839766	0.516666666666667
FAAH	KLK2	-0.431639593810164	0.28
HIST2H2BE	KLK2	-0.444914102689479	0.2625
SORD	KLK2	-0.616844958741231	0.126666666666667
C1S	KLK2	0.30863382484752	0.421666666666667
NEDD4L	KLK2	-0.299291651772755	0.4375
HOXB13	KLK2	-0.693768721930903	0.0883333333333333
GSTP1	FOXA1	-0.393350631125047	0.328333333333333
CAV1	FOXA1	0.196946097812865	0.611666666666667
GJA1	FOXA1	-0.157158229385892	0.69
GAS1	FOXA1	-0.47361629067799	0.2325
PCP4	FOXA1	-0.161045949551422	0.685
MYLK	FOXA1	-0.0232579612638194	0.9525
ACTG2	FOXA1	0.00185204076586096	0.995
KCNMB1	FOXA1	-0.00939392651701606	0.978333333333333
FHL1	FOXA1	0.443040851201088	0.263333333333333
COX7A1	FOXA1	0.116223603425394	0.775
EDNRA	FOXA1	0.132196168595212	0.736666666666667
TPM2	FOXA1	0.216518917067214	0.576666666666667
DHCR24	FOXA1	-0.479162661710322	0.225833333333333
PTPRN2	FOXA1	-0.508260425233421	0.200833333333333
TSPAN8	FOXA1	-0.216871727179346	0.575833333333333
STEAP1	FOXA1	-0.279177729454137	0.468333333333333
FAAH	FOXA1	-0.251981463538595	0.5225
HIST2H2BE	FOXA1	-0.49853674551039	0.206666666666667
SORD	FOXA1	-0.37710472507314	0.338333333333333
C1S	FOXA1	0.386795348236347	0.3325
NEDD4L	FOXA1	-0.208040469088243	0.589166666666667
HOXB13	FOXA1	-0.337391149250063	0.383333333333333
KLK2	FOXA1	-0.545619502441392	0.170833333333333
GSTP1	FASN	-0.0386774846449096	0.916666666666667
CAV1	FASN	0.144044434583803	0.714166666666667
GJA1	FASN	0.0284989625767855	0.941666666666667
GAS1	FASN	-0.390604730445655	0.329166666666667
PCP4	FASN	0.184284005724079	0.643333333333333
MYLK	FASN	0.285712875579344	0.456666666666667
ACTG2	FASN	-0.0300729518604008	0.940833333333333
KCNMB1	FASN	0.0748889594122261	0.849166666666667
FHL1	FASN	0.0647843909949432	0.8625
COX7A1	FASN	0.088489944079312	0.8275
EDNRA	FASN	0.104511645002175	0.8025
TPM2	FASN	0.261705938306987	0.503333333333333
DHCR24	FASN	-0.229650516176277	0.555
PTPRN2	FASN	-0.544453624611297	0.170833333333333
TSPAN8	FASN	-0.539984763691955	0.175
STEAP1	FASN	-0.648289097761415	0.111666666666667
FAAH	FASN	-0.466129429022373	0.2425
HIST2H2BE	FASN	-0.465632465556299	0.245
SORD	FASN	-0.653138209156672	0.1075
C1S	FASN	0.0551727376501496	0.881666666666667
NEDD4L	FASN	-0.389273192351882	0.330833333333333
HOXB13	FASN	-0.613842389943908	0.128333333333333
KLK2	FASN	-0.494588597963476	0.208333333333333
FOXA1	FASN	-0.407036125610095	0.313333333333333
