GeneA	GeneB	Zscore	Pvalue
ACTG2	HPN	-0.0624921957080305	0.771052631578947
GSTP1	HPN	-0.261334773337011	0.218421052631579
EDNRA	HPN	0.176973533336689	0.430263157894737
MYLK	HPN	0.229582537989519	0.288157894736842
ID3	HPN	-0.121258113264067	0.561842105263158
TPM2	HPN	0.332458628654397	0.110526315789474
FHL1	HPN	0.183551263617088	0.414473684210526
FERMT2	HPN	0.279071241108017	0.182894736842105
MYH11	HPN	0.300577220029664	0.144736842105263
COL6A2	HPN	0.329282751289218	0.113157894736842
LMOD1	HPN	0.436348990865278	0.0460526315789474
CNN1	HPN	0.223549823729163	0.297368421052632
FLNC	HPN	0.192368619089761	0.385526315789474
CRYAB	HPN	0.341927829137357	0.105263157894737
