GeneA	GeneB	Zscore	Pvalue
COX7A1	FILIP1L	0.222384951610681	0.3625
EDNRA	FILIP1L	0.0152987236999977	0.9375
TPM2	FILIP1L	0.0518395054585916	0.795833333333333
GSTP1	ID3	0.561476694492195	0.0270833333333333
CAV1	ID3	0.543933673172617	0.0375
GJA1	ID3	0.486208652062949	0.0791666666666667
GAS1	ID3	0.210732527139131	0.4
PCP4	ID3	0.712068156980738	0.00416666666666667
MYLK	ID3	0.796318036772737	0
ACTG2	ID3	0.619371415250541	0.0145833333333333
KCNMB1	ID3	0.260840590424269	0.308333333333333
FHL1	ID3	0.56589306482096	0.0270833333333333
COX7A1	ID3	0.705179204657154	0.00416666666666667
EDNRA	ID3	0.330373990573831	0.20625
TPM2	ID3	0.699155342128981	0.00416666666666667
FILIP1L	ID3	0.469379451563392	0.0875
GSTP1	FERMT2	0.765922265457954	0
CAV1	FERMT2	0.128686866125682	0.570833333333333
GJA1	FERMT2	0.208905723441119	0.402083333333333
GAS1	FERMT2	1.12308235652472	0
PCP4	FERMT2	0.237656155782876	0.3375
MYLK	FERMT2	0.0312727669858457	0.88125
ACTG2	FERMT2	0.207579833017781	0.402083333333333
KCNMB1	FERMT2	0.0628389807202041	0.760416666666667
FHL1	FERMT2	0.0543039762057316	0.7875
COX7A1	FERMT2	-0.0754994017859472	0.710416666666667
EDNRA	FERMT2	0.246396398265092	0.327083333333333
TPM2	FERMT2	-0.0998042831916297	0.6375
FILIP1L	FERMT2	-0.0975962933832992	0.645833333333333
ID3	FERMT2	0.543670974771684	0.0375
GSTP1	MYH11	0.552078926008369	0.0354166666666667
CAV1	MYH11	0.323626752575867	0.220833333333333
GJA1	MYH11	0.296517811147153	0.25625
GAS1	MYH11	0.665209405931518	0.00625
PCP4	MYH11	0.460360607681304	0.0895833333333333
MYLK	MYH11	0.393625594029587	0.14375
ACTG2	MYH11	0.102252172512698	0.635416666666667
KCNMB1	MYH11	0.0992690768239808	0.6375
FHL1	MYH11	-0.0270146001619662	0.895833333333333
COX7A1	MYH11	0.265982742267528	0.29375
EDNRA	MYH11	0.139038636886344	0.545833333333333
TPM2	MYH11	0.220061055795613	0.36875
FILIP1L	MYH11	0.021498119674989	0.91875
ID3	MYH11	0.501236117211381	0.0708333333333333
FERMT2	MYH11	0.0538753065453844	0.7875
