GeneA	GeneB	Zscore	Pvalue
EDNRA	FERMT2	0.246396398265092	0.415789473684211
MYLK	FERMT2	0.0312727669858457	0.942105263157895
ID3	FERMT2	0.543670974771684	0.05
TPM2	FERMT2	-0.0998042831916297	0.757894736842105
FHL1	FERMT2	0.0543039762057316	0.888157894736842
CAV1	MYH11	0.323626752575867	0.273684210526316
GJA1	MYH11	0.296517811147153	0.314473684210526
GAS1	MYH11	0.665209405931518	0.0197368421052632
FILIP1L	MYH11	0.021498119674989	0.960526315789474
PCP4	MYH11	0.460360607681304	0.113157894736842
ACTG2	MYH11	0.102252172512698	0.752631578947368
GSTP1	MYH11	0.552078926008369	0.0486842105263158
EDNRA	MYH11	0.139038636886344	0.664473684210526
MYLK	MYH11	0.393625594029587	0.177631578947368
ID3	MYH11	0.501236117211381	0.0736842105263158
TPM2	MYH11	0.220061055795613	0.467105263157895
FHL1	MYH11	-0.0270146001619662	0.948684210526316
FERMT2	MYH11	0.0538753065453844	0.888157894736842
CAV1	COL6A2	0.165088749064004	0.606578947368421
GJA1	COL6A2	0.160914125926299	0.615789473684211
GAS1	COL6A2	0.643925178514424	0.0223684210526316
FILIP1L	COL6A2	0.0827878624734313	0.809210526315789
PCP4	COL6A2	0.344531577181541	0.248684210526316
ACTG2	COL6A2	0.0175837489023809	0.968421052631579
GSTP1	COL6A2	0.482849851802576	0.0921052631578947
EDNRA	COL6A2	0.0624009491122328	0.865789473684211
MYLK	COL6A2	0.280620836175022	0.352631578947368
ID3	COL6A2	0.587169333771948	0.0381578947368421
TPM2	COL6A2	0.0201041819799312	0.964473684210526
FHL1	COL6A2	0.191602444338937	0.527631578947368
FERMT2	COL6A2	0.201179367408641	0.507894736842105
MYH11	COL6A2	-0.073183518909459	0.844736842105263
CAV1	LMOD1	0.050094902424283	0.9
GJA1	LMOD1	0.155100236529363	0.634210526315789
GAS1	LMOD1	0.88138201708526	0.00131578947368421
FILIP1L	LMOD1	0.114448668679879	0.721052631578947
PCP4	LMOD1	0.189314162400692	0.536842105263158
ACTG2	LMOD1	0.187724167810056	0.543421052631579
GSTP1	LMOD1	0.280814232253562	0.352631578947368
EDNRA	LMOD1	-0.161086023535063	0.614473684210526
MYLK	LMOD1	0.237332633284577	0.438157894736842
ID3	LMOD1	0.414555994057606	0.152631578947368
TPM2	LMOD1	0.154066791370811	0.636842105263158
FHL1	LMOD1	-0.191571436704498	0.527631578947368
FERMT2	LMOD1	0.0149123980759398	0.971052631578947
MYH11	LMOD1	0.158246339545451	0.625
COL6A2	LMOD1	0.0164316470287034	0.969736842105263
CAV1	CNN1	0.165404487475866	0.606578947368421
GJA1	CNN1	0.344707873745223	0.248684210526316
GAS1	CNN1	0.855293157761548	0.00526315789473684
FILIP1L	CNN1	-0.215914895346717	0.477631578947368
PCP4	CNN1	0.341650381551282	0.252631578947368
ACTG2	CNN1	0.145936404202375	0.647368421052632
GSTP1	CNN1	0.726367250549443	0.00921052631578947
EDNRA	CNN1	0.0591685674570644	0.876315789473684
MYLK	CNN1	0.29755178938882	0.310526315789474
ID3	CNN1	0.528962763922462	0.0552631578947368
TPM2	CNN1	0.325355776765222	0.271052631578947
FHL1	CNN1	-0.0771036773581563	0.831578947368421
FERMT2	CNN1	0.0687932785135413	0.853947368421053
MYH11	CNN1	0.284468992070307	0.344736842105263
COL6A2	CNN1	0.118286386552559	0.70921052631579
LMOD1	CNN1	0.114017962114658	0.721052631578947
CAV1	FLNC	0.117684950792108	0.70921052631579
GJA1	FLNC	0.197582297278268	0.513157894736842
GAS1	FLNC	0.890059056138738	0.00131578947368421
FILIP1L	FLNC	-0.177514986143269	0.575
PCP4	FLNC	0.308176618076922	0.289473684210526
ACTG2	FLNC	0.0541658022968264	0.888157894736842
GSTP1	FLNC	0.613565606763535	0.0328947368421053
EDNRA	FLNC	-0.0484866730276616	0.903947368421053
MYLK	FLNC	0.298710180279364	0.307894736842105
ID3	FLNC	0.468930023585677	0.103947368421053
TPM2	FLNC	0.171387641187008	0.594736842105263
FHL1	FLNC	-0.141674611315465	0.656578947368421
FERMT2	FLNC	-0.106236035103916	0.742105263157895
MYH11	FLNC	0.253774891079165	0.394736842105263
COL6A2	FLNC	-0.0051737124267715	0.992105263157895
LMOD1	FLNC	0.164499372848213	0.606578947368421
CNN1	FLNC	0.0335348932649795	0.934210526315789
CAV1	CRYAB	-0.0708517315210993	0.847368421052632
GJA1	CRYAB	0.0596154114102688	0.875
GAS1	CRYAB	0.738518089140136	0.00921052631578947
FILIP1L	CRYAB	-0.220999891422164	0.465789473684211
PCP4	CRYAB	0.0564863068357883	0.885526315789474
ACTG2	CRYAB	-0.184585930638802	0.55
GSTP1	CRYAB	0.498164954892026	0.0776315789473684
EDNRA	CRYAB	0.0869744643298996	0.8
MYLK	CRYAB	-0.0370005035111611	0.925
ID3	CRYAB	0.506929088821735	0.0710526315789474
TPM2	CRYAB	-0.262352184326772	0.384210526315789
FHL1	CRYAB	0.0378174624478215	0.922368421052632
FERMT2	CRYAB	-0.0608572651870791	0.872368421052632
MYH11	CRYAB	-0.233381912259	0.439473684210526
COL6A2	CRYAB	0.0555752166632132	0.885526315789474
LMOD1	CRYAB	-0.188918909296884	0.536842105263158
CNN1	CRYAB	-0.223441792509017	0.459210526315789
FLNC	CRYAB	-0.196443730951898	0.517105263157895
CAV1	HPN	0.179171140203574	0.568421052631579
GJA1	HPN	-0.0277512854528307	0.946052631578947
GAS1	HPN	-0.511426101600221	0.0671052631578947
FILIP1L	HPN	0.2766300645965	0.356578947368421
PCP4	HPN	-0.112897751475399	0.721052631578947
ACTG2	HPN	-0.0624921957080305	0.865789473684211
GSTP1	HPN	-0.261334773337011	0.384210526315789
EDNRA	HPN	0.176973533336689	0.578947368421053
MYLK	HPN	0.229582537989519	0.448684210526316
ID3	HPN	-0.121258113264067	0.7
TPM2	HPN	0.332458628654397	0.264473684210526
FHL1	HPN	0.183551263617088	0.553947368421053
FERMT2	HPN	0.279071241108017	0.352631578947368
MYH11	HPN	0.300577220029664	0.306578947368421
COL6A2	HPN	0.329282751289218	0.269736842105263
LMOD1	HPN	0.436348990865278	0.132894736842105
CNN1	HPN	0.223549823729163	0.459210526315789
FLNC	HPN	0.192368619089761	0.523684210526316
CRYAB	HPN	0.341927829137357	0.252631578947368
