GeneA	GeneB	Zscore	Pvalue
AMD1	HOXB13	-0.403024580829102	0.128654970760234
BASP1	HOXB13	-0.598953976464929	0.00730994152046784
DHCR24	HOXB13	-0.664561467921645	0.00584795321637427
STEAP1	HOXB13	-0.44981565752372	0.0687134502923977
SORD	HOXB13	-0.291805792084656	0.271929824561404
HIST2H2BE	HOXB13	-0.326200766083295	0.217836257309942
C1S	HOXB13	0.428742361135934	0.0921052631578947
FOXA1	HOXB13	-0.337391149250063	0.203216374269006
TM7SF2	HOXB13	-0.492750360205409	0.0423976608187134
TSPAN1	HOXB13	-0.674259189395236	0.00584795321637427
EPCAM	HOXB13	-0.368244334868046	0.162280701754386
TSPAN8	PTPRN2	-0.518832742190026	0.0263157894736842
AMD1	PTPRN2	-0.505460128857867	0.033625730994152
BASP1	PTPRN2	-0.352894259796129	0.176900584795322
DHCR24	PTPRN2	-0.618506135247067	0.00584795321637427
STEAP1	PTPRN2	-0.155079838589674	0.539473684210526
SORD	PTPRN2	-0.398119056990179	0.134502923976608
HIST2H2BE	PTPRN2	-0.518671529264177	0.0263157894736842
C1S	PTPRN2	0.637230352514669	0.00584795321637427
FOXA1	PTPRN2	-0.508260425233421	0.0321637426900585
TM7SF2	PTPRN2	-0.702276462350503	0.00584795321637427
TSPAN1	PTPRN2	-0.397083955694571	0.134502923976608
EPCAM	PTPRN2	-0.01025991008261	0.970760233918129
HOXB13	PTPRN2	-1.03917230166503	0
TSPAN8	FAAH	-0.581576234629686	0.0131578947368421
AMD1	FAAH	-0.584695156801569	0.0131578947368421
BASP1	FAAH	-0.616420487319349	0.00584795321637427
DHCR24	FAAH	-0.689686302598327	0.00584795321637427
STEAP1	FAAH	-0.52323086339521	0.0248538011695906
SORD	FAAH	-0.568660704563023	0.0146198830409357
HIST2H2BE	FAAH	-0.43279787825252	0.0891812865497076
C1S	FAAH	0.294597403185263	0.269005847953216
FOXA1	FAAH	-0.251981463538595	0.324561403508772
TM7SF2	FAAH	-0.574466005723447	0.0146198830409357
TSPAN1	FAAH	-0.332955547213514	0.20906432748538
EPCAM	FAAH	-0.363304509685789	0.16374269005848
HOXB13	FAAH	-0.170404639304511	0.497076023391813
PTPRN2	FAAH	-0.559739552584795	0.0160818713450292
TSPAN8	NEDD4L	-0.459047887663636	0.0628654970760234
AMD1	NEDD4L	-0.461252666412614	0.0614035087719298
BASP1	NEDD4L	-0.514750283293477	0.0277777777777778
DHCR24	NEDD4L	-0.668006705482533	0.00584795321637427
STEAP1	NEDD4L	-0.553223726701625	0.0175438596491228
SORD	NEDD4L	-0.240981405467466	0.342105263157895
HIST2H2BE	NEDD4L	-0.243712183846521	0.334795321637427
C1S	NEDD4L	0.721215037544367	0.0043859649122807
FOXA1	NEDD4L	-0.208040469088243	0.41374269005848
TM7SF2	NEDD4L	-0.481245926045138	0.0497076023391813
TSPAN1	NEDD4L	-0.511869293224016	0.0292397660818713
EPCAM	NEDD4L	-0.559496342801311	0.0160818713450292
HOXB13	NEDD4L	-0.318813206633137	0.238304093567251
PTPRN2	NEDD4L	-0.398165546365872	0.134502923976608
FAAH	NEDD4L	-0.170077029603297	0.497076023391813
TSPAN8	COX7A1	0.52228651576414	0.0248538011695906
AMD1	COX7A1	0.306873535359508	0.247076023391813
BASP1	COX7A1	0.511274097054177	0.0292397660818713
DHCR24	COX7A1	0.410955195282978	0.116959064327485
STEAP1	COX7A1	0.343880568370055	0.191520467836257
SORD	COX7A1	0.386874727487952	0.144736842105263
HIST2H2BE	COX7A1	0.243207396873981	0.33625730994152
C1S	COX7A1	-0.153339298388108	0.54093567251462
FOXA1	COX7A1	0.116223603425394	0.630116959064328
TM7SF2	COX7A1	0.867577678962113	0.00146198830409357
TSPAN1	COX7A1	0.362489853529149	0.165204678362573
EPCAM	COX7A1	0.112776525502308	0.637426900584795
HOXB13	COX7A1	0.375761589433979	0.157894736842105
PTPRN2	COX7A1	0.340481263567112	0.197368421052632
FAAH	COX7A1	0.502993104665808	0.0350877192982456
NEDD4L	COX7A1	0.778919716044413	0.00146198830409357
TSPAN8	KLK2	-0.73385261459835	0.0043859649122807
AMD1	KLK2	-0.429586907337201	0.0921052631578947
BASP1	KLK2	-0.361338223750981	0.165204678362573
DHCR24	KLK2	-0.452432609012787	0.0657894736842105
STEAP1	KLK2	-0.256533227839766	0.318713450292398
SORD	KLK2	-0.616844958741231	0.00584795321637427
HIST2H2BE	KLK2	-0.444914102689479	0.0716374269005848
C1S	KLK2	0.30863382484752	0.241228070175439
FOXA1	KLK2	-0.545619502441392	0.0190058479532164
TM7SF2	KLK2	-0.506257174391601	0.0321637426900585
TSPAN1	KLK2	-0.526671421114276	0.0233918128654971
EPCAM	KLK2	-0.191711287550745	0.454678362573099
HOXB13	KLK2	-0.693768721930903	0.00584795321637427
PTPRN2	KLK2	-0.353561448736031	0.176900584795322
FAAH	KLK2	-0.431639593810164	0.0891812865497076
NEDD4L	KLK2	-0.299291651772755	0.257309941520468
COX7A1	KLK2	0.332438695424597	0.211988304093567
TSPAN8	FASN	-0.539984763691955	0.0204678362573099
AMD1	FASN	-0.323842565893646	0.226608187134503
BASP1	FASN	-0.678525355733312	0.00584795321637427
DHCR24	FASN	-0.229650516176277	0.37280701754386
STEAP1	FASN	-0.648289097761415	0.00584795321637427
SORD	FASN	-0.653138209156672	0.00584795321637427
HIST2H2BE	FASN	-0.465632465556299	0.0599415204678363
C1S	FASN	0.0551727376501496	0.821637426900585
FOXA1	FASN	-0.407036125610095	0.119883040935673
TM7SF2	FASN	-0.505925449189666	0.033625730994152
TSPAN1	FASN	-0.77877387169585	0.00146198830409357
EPCAM	FASN	-0.160151811752335	0.52046783625731
HOXB13	FASN	-0.613842389943908	0.00584795321637427
PTPRN2	FASN	-0.544453624611297	0.0190058479532164
FAAH	FASN	-0.466129429022373	0.0599415204678363
NEDD4L	FASN	-0.389273192351882	0.14327485380117
COX7A1	FASN	0.088489944079312	0.725146198830409
KLK2	FASN	-0.494588597963476	0.0394736842105263
