GeneA	GeneB	Zscore	Pvalue
STEAP1	TSPAN1	-0.195837910183061	0.44047619047619
SORD	TSPAN1	-0.190546836345185	0.445238095238095
TSPAN8	TSPAN1	-0.275758701462826	0.292857142857143
HIST2H2BE	TSPAN1	-0.295402673771366	0.25952380952381
C1R	TSPAN1	0.239163688403579	0.35952380952381
FOXA1	TSPAN1	-0.314617516986464	0.247619047619048
BASP1	TSPAN1	-0.600772317313566	0.0452380952380952
HOXB13	TSPAN1	-0.674259189395236	0.0238095238095238
NEFH	TSPAN1	-0.867285628868333	0
C1S	TSPAN1	0.372816756603393	0.192857142857143
DHCR24	EPCAM	-0.235682854062204	0.369047619047619
AMD1	EPCAM	-0.348502547299414	0.214285714285714
TM7SF2	EPCAM	-0.554046236543545	0.0666666666666667
STEAP1	EPCAM	-0.567643488563217	0.0595238095238095
SORD	EPCAM	-0.596943124549737	0.0476190476190476
TSPAN8	EPCAM	-0.671557023350052	0.0238095238095238
HIST2H2BE	EPCAM	-0.164033138488277	0.521428571428571
C1R	EPCAM	0.452704097033193	0.114285714285714
FOXA1	EPCAM	-0.265967682691935	0.30952380952381
BASP1	EPCAM	-0.568600844501492	0.0595238095238095
HOXB13	EPCAM	-0.368244334868046	0.192857142857143
NEFH	EPCAM	-0.398655189022868	0.166666666666667
C1S	EPCAM	0.436223281558487	0.126190476190476
TSPAN1	EPCAM	-0.501713348006305	0.0833333333333333
