GeneA	GeneB	Zscore	Pvalue
ACTG2	ID3	0.619371415250541	0.0131578947368421
GSTP1	ID3	0.561476694492195	0.025
EDNRA	ID3	0.330373990573831	0.193421052631579
MYLK	ID3	0.796318036772737	0.00131578947368421
CAV1	TPM2	0.399675597208219	0.121052631578947
GJA1	TPM2	0.227709926991111	0.365789473684211
GAS1	TPM2	1.07882628361791	0
FILIP1L	TPM2	0.0518395054585916	0.831578947368421
PCP4	TPM2	0.531046902061787	0.0394736842105263
ACTG2	TPM2	0.158165175368923	0.542105263157895
GSTP1	TPM2	0.643709718630555	0.00789473684210526
EDNRA	TPM2	0.148043522671248	0.573684210526316
MYLK	TPM2	0.284534365866725	0.252631578947368
ID3	TPM2	0.699155342128981	0.00131578947368421
CAV1	FHL1	-0.0318138655135191	0.890789473684211
GJA1	FHL1	0.16181857429362	0.527631578947368
GAS1	FHL1	0.792594059736749	0.00131578947368421
FILIP1L	FHL1	0.0390366578802387	0.863157894736842
PCP4	FHL1	0.290353720745558	0.247368421052632
ACTG2	FHL1	0.155449796126604	0.551315789473684
GSTP1	FHL1	0.510798067894395	0.0447368421052632
EDNRA	FHL1	0.117071287842974	0.648684210526316
MYLK	FHL1	0.0571923049082803	0.810526315789474
ID3	FHL1	0.56589306482096	0.0236842105263158
TPM2	FHL1	-0.126148308681523	0.630263157894737
CAV1	FERMT2	0.128686866125682	0.619736842105263
GJA1	FERMT2	0.208905723441119	0.406578947368421
GAS1	FERMT2	1.12308235652472	0
FILIP1L	FERMT2	-0.0975962933832992	0.702631578947368
PCP4	FERMT2	0.237656155782876	0.346052631578947
ACTG2	FERMT2	0.207579833017781	0.407894736842105
GSTP1	FERMT2	0.765922265457954	0.00131578947368421
EDNRA	FERMT2	0.246396398265092	0.330263157894737
MYLK	FERMT2	0.0312727669858457	0.893421052631579
ID3	FERMT2	0.543670974771684	0.0302631578947368
TPM2	FERMT2	-0.0998042831916297	0.689473684210526
FHL1	FERMT2	0.0543039762057316	0.818421052631579
CAV1	MYH11	0.323626752575867	0.203947368421053
GJA1	MYH11	0.296517811147153	0.239473684210526
GAS1	MYH11	0.665209405931518	0.00657894736842105
FILIP1L	MYH11	0.021498119674989	0.930263157894737
PCP4	MYH11	0.460360607681304	0.0736842105263158
ACTG2	MYH11	0.102252172512698	0.677631578947368
GSTP1	MYH11	0.552078926008369	0.0276315789473684
EDNRA	MYH11	0.139038636886344	0.589473684210526
MYLK	MYH11	0.393625594029587	0.121052631578947
ID3	MYH11	0.501236117211381	0.0513157894736842
TPM2	MYH11	0.220061055795613	0.386842105263158
FHL1	MYH11	-0.0270146001619662	0.905263157894737
FERMT2	MYH11	0.0538753065453844	0.821052631578947
CAV1	COL6A2	0.165088749064004	0.517105263157895
GJA1	COL6A2	0.160914125926299	0.530263157894737
GAS1	COL6A2	0.643925178514424	0.00789473684210526
FILIP1L	COL6A2	0.0827878624734313	0.746052631578947
PCP4	COL6A2	0.344531577181541	0.176315789473684
ACTG2	COL6A2	0.0175837489023809	0.943421052631579
GSTP1	COL6A2	0.482849851802576	0.0605263157894737
EDNRA	COL6A2	0.0624009491122328	0.792105263157895
MYLK	COL6A2	0.280620836175022	0.260526315789474
ID3	COL6A2	0.587169333771948	0.0171052631578947
TPM2	COL6A2	0.0201041819799312	0.932894736842105
FHL1	COL6A2	0.191602444338937	0.457894736842105
FERMT2	COL6A2	0.201179367408641	0.427631578947368
MYH11	COL6A2	-0.073183518909459	0.765789473684211
CAV1	LMOD1	0.050094902424283	0.838157894736842
GJA1	LMOD1	0.155100236529363	0.555263157894737
GAS1	LMOD1	0.88138201708526	0
FILIP1L	LMOD1	0.114448668679879	0.653947368421053
PCP4	LMOD1	0.189314162400692	0.463157894736842
ACTG2	LMOD1	0.187724167810056	0.463157894736842
GSTP1	LMOD1	0.280814232253562	0.260526315789474
EDNRA	LMOD1	-0.161086023535063	0.530263157894737
MYLK	LMOD1	0.237332633284577	0.346052631578947
ID3	LMOD1	0.414555994057606	0.109210526315789
TPM2	LMOD1	0.154066791370811	0.557894736842105
FHL1	LMOD1	-0.191571436704498	0.457894736842105
FERMT2	LMOD1	0.0149123980759398	0.948684210526316
MYH11	LMOD1	0.158246339545451	0.542105263157895
COL6A2	LMOD1	0.0164316470287034	0.943421052631579
CAV1	CNN1	0.165404487475866	0.517105263157895
GJA1	CNN1	0.344707873745223	0.176315789473684
GAS1	CNN1	0.855293157761548	0.00131578947368421
FILIP1L	CNN1	-0.215914895346717	0.390789473684211
PCP4	CNN1	0.341650381551282	0.176315789473684
ACTG2	CNN1	0.145936404202375	0.581578947368421
GSTP1	CNN1	0.726367250549443	0.00131578947368421
EDNRA	CNN1	0.0591685674570644	0.806578947368421
MYLK	CNN1	0.29755178938882	0.239473684210526
ID3	CNN1	0.528962763922462	0.0394736842105263
TPM2	CNN1	0.325355776765222	0.201315789473684
FHL1	CNN1	-0.0771036773581563	0.761842105263158
FERMT2	CNN1	0.0687932785135413	0.775
MYH11	CNN1	0.284468992070307	0.252631578947368
COL6A2	CNN1	0.118286386552559	0.647368421052632
LMOD1	CNN1	0.114017962114658	0.655263157894737
CAV1	FLNC	0.117684950792108	0.647368421052632
GJA1	FLNC	0.197582297278268	0.435526315789474
GAS1	FLNC	0.890059056138738	0
FILIP1L	FLNC	-0.177514986143269	0.481578947368421
PCP4	FLNC	0.308176618076922	0.230263157894737
ACTG2	FLNC	0.0541658022968264	0.818421052631579
GSTP1	FLNC	0.613565606763535	0.0131578947368421
EDNRA	FLNC	-0.0484866730276616	0.842105263157895
MYLK	FLNC	0.298710180279364	0.238157894736842
ID3	FLNC	0.468930023585677	0.0671052631578947
TPM2	FLNC	0.171387641187008	0.502631578947368
FHL1	FLNC	-0.141674611315465	0.588157894736842
FERMT2	FLNC	-0.106236035103916	0.671052631578947
MYH11	FLNC	0.253774891079165	0.317105263157895
COL6A2	FLNC	-0.0051737124267715	0.978947368421053
LMOD1	FLNC	0.164499372848213	0.517105263157895
CNN1	FLNC	0.0335348932649795	0.888157894736842
CAV1	CRYAB	-0.0708517315210993	0.772368421052632
GJA1	CRYAB	0.0596154114102688	0.801315789473684
GAS1	CRYAB	0.738518089140136	0.00131578947368421
FILIP1L	CRYAB	-0.220999891422164	0.380263157894737
PCP4	CRYAB	0.0564863068357883	0.813157894736842
ACTG2	CRYAB	-0.184585930638802	0.469736842105263
GSTP1	CRYAB	0.498164954892026	0.0526315789473684
EDNRA	CRYAB	0.0869744643298996	0.731578947368421
MYLK	CRYAB	-0.0370005035111611	0.873684210526316
ID3	CRYAB	0.506929088821735	0.0460526315789474
TPM2	CRYAB	-0.262352184326772	0.294736842105263
FHL1	CRYAB	0.0378174624478215	0.871052631578947
FERMT2	CRYAB	-0.0608572651870791	0.794736842105263
MYH11	CRYAB	-0.233381912259	0.353947368421053
COL6A2	CRYAB	0.0555752166632132	0.815789473684211
LMOD1	CRYAB	-0.188918909296884	0.463157894736842
CNN1	CRYAB	-0.223441792509017	0.376315789473684
FLNC	CRYAB	-0.196443730951898	0.442105263157895
CAV1	HPN	0.179171140203574	0.481578947368421
GJA1	HPN	-0.0277512854528307	0.902631578947368
GAS1	HPN	-0.511426101600221	0.0447368421052632
FILIP1L	HPN	0.2766300645965	0.271052631578947
PCP4	HPN	-0.112897751475399	0.655263157894737
ACTG2	HPN	-0.0624921957080305	0.792105263157895
GSTP1	HPN	-0.261334773337011	0.297368421052632
EDNRA	HPN	0.176973533336689	0.484210526315789
MYLK	HPN	0.229582537989519	0.361842105263158
ID3	HPN	-0.121258113264067	0.642105263157895
TPM2	HPN	0.332458628654397	0.189473684210526
FHL1	HPN	0.183551263617088	0.471052631578947
FERMT2	HPN	0.279071241108017	0.264473684210526
MYH11	HPN	0.300577220029664	0.238157894736842
COL6A2	HPN	0.329282751289218	0.196052631578947
LMOD1	HPN	0.436348990865278	0.0907894736842105
CNN1	HPN	0.223549823729163	0.375
FLNC	HPN	0.192368619089761	0.455263157894737
CRYAB	HPN	0.341927829137357	0.176315789473684
