GeneA	GeneB	Zscore	Pvalue
TSPAN8	FAAH	-0.581576234629686	0.00730994152046784
AMD1	FAAH	-0.584695156801569	0.00584795321637427
BASP1	FAAH	-0.616420487319349	0.0043859649122807
DHCR24	FAAH	-0.689686302598327	0.00146198830409357
STEAP1	FAAH	-0.52323086339521	0.0175438596491228
SORD	FAAH	-0.568660704563023	0.00730994152046784
HIST2H2BE	FAAH	-0.43279787825252	0.0584795321637427
C1S	FAAH	0.294597403185263	0.200292397660819
FOXA1	FAAH	-0.251981463538595	0.261695906432749
TM7SF2	FAAH	-0.574466005723447	0.00730994152046784
TSPAN1	FAAH	-0.332955547213514	0.152046783625731
EPCAM	FAAH	-0.363304509685789	0.114035087719298
HOXB13	FAAH	-0.170404639304511	0.454678362573099
PTPRN2	FAAH	-0.559739552584795	0.00730994152046784
TSPAN8	NEDD4L	-0.459047887663636	0.043859649122807
AMD1	NEDD4L	-0.461252666412614	0.0423976608187134
BASP1	NEDD4L	-0.514750283293477	0.0175438596491228
DHCR24	NEDD4L	-0.668006705482533	0.00146198830409357
STEAP1	NEDD4L	-0.553223726701625	0.00730994152046784
SORD	NEDD4L	-0.240981405467466	0.289473684210526
HIST2H2BE	NEDD4L	-0.243712183846521	0.286549707602339
C1S	NEDD4L	0.721215037544367	0
FOXA1	NEDD4L	-0.208040469088243	0.346491228070175
TM7SF2	NEDD4L	-0.481245926045138	0.0307017543859649
TSPAN1	NEDD4L	-0.511869293224016	0.0175438596491228
EPCAM	NEDD4L	-0.559496342801311	0.00730994152046784
HOXB13	NEDD4L	-0.318813206633137	0.165204678362573
PTPRN2	NEDD4L	-0.398165546365872	0.087719298245614
FAAH	NEDD4L	-0.170077029603297	0.454678362573099
TSPAN8	COX7A1	0.52228651576414	0.0175438596491228
AMD1	COX7A1	0.306873535359508	0.184210526315789
BASP1	COX7A1	0.511274097054177	0.0190058479532164
DHCR24	COX7A1	0.410955195282978	0.0804093567251462
STEAP1	COX7A1	0.343880568370055	0.137426900584795
SORD	COX7A1	0.386874727487952	0.0935672514619883
HIST2H2BE	COX7A1	0.243207396873981	0.286549707602339
C1S	COX7A1	-0.153339298388108	0.486842105263158
FOXA1	COX7A1	0.116223603425394	0.621345029239766
TM7SF2	COX7A1	0.867577678962113	0
TSPAN1	COX7A1	0.362489853529149	0.118421052631579
EPCAM	COX7A1	0.112776525502308	0.640350877192982
HOXB13	COX7A1	0.375761589433979	0.100877192982456
PTPRN2	COX7A1	0.340481263567112	0.141812865497076
FAAH	COX7A1	0.502993104665808	0.0204678362573099
NEDD4L	COX7A1	0.778919716044413	0
TSPAN8	KLK2	-0.73385261459835	0
AMD1	KLK2	-0.429586907337201	0.0657894736842105
BASP1	KLK2	-0.361338223750981	0.118421052631579
DHCR24	KLK2	-0.452432609012787	0.0482456140350877
STEAP1	KLK2	-0.256533227839766	0.252923976608187
SORD	KLK2	-0.616844958741231	0.0043859649122807
HIST2H2BE	KLK2	-0.444914102689479	0.054093567251462
C1S	KLK2	0.30863382484752	0.178362573099415
FOXA1	KLK2	-0.545619502441392	0.0087719298245614
TM7SF2	KLK2	-0.506257174391601	0.0204678362573099
TSPAN1	KLK2	-0.526671421114276	0.0146198830409357
EPCAM	KLK2	-0.191711287550745	0.388888888888889
HOXB13	KLK2	-0.693768721930903	0.00146198830409357
PTPRN2	KLK2	-0.353561448736031	0.124269005847953
FAAH	KLK2	-0.431639593810164	0.0628654970760234
NEDD4L	KLK2	-0.299291651772755	0.194444444444444
COX7A1	KLK2	0.332438695424597	0.152046783625731
TSPAN8	FASN	-0.539984763691955	0.0116959064327485
AMD1	FASN	-0.323842565893646	0.162280701754386
BASP1	FASN	-0.678525355733312	0.00146198830409357
DHCR24	FASN	-0.229650516176277	0.309941520467836
STEAP1	FASN	-0.648289097761415	0.00292397660818713
SORD	FASN	-0.653138209156672	0.00292397660818713
HIST2H2BE	FASN	-0.465632465556299	0.0409356725146199
C1S	FASN	0.0551727376501496	0.799707602339181
FOXA1	FASN	-0.407036125610095	0.0833333333333333
TM7SF2	FASN	-0.505925449189666	0.0204678362573099
TSPAN1	FASN	-0.77877387169585	0
EPCAM	FASN	-0.160151811752335	0.470760233918129
HOXB13	FASN	-0.613842389943908	0.00584795321637427
PTPRN2	FASN	-0.544453624611297	0.010233918128655
FAAH	FASN	-0.466129429022373	0.0409356725146199
NEDD4L	FASN	-0.389273192351882	0.0906432748538012
COX7A1	FASN	0.088489944079312	0.719298245614035
KLK2	FASN	-0.494588597963476	0.0219298245614035
