GeneA	GeneB	Zscore	Pvalue
PCP4	CNN1	0.341650381551282	0.167105263157895
ACTG2	CNN1	0.145936404202375	0.565789473684211
GSTP1	CNN1	0.726367250549443	0.00263157894736842
EDNRA	CNN1	0.0591685674570644	0.801315789473684
MYLK	CNN1	0.29755178938882	0.238157894736842
ID3	CNN1	0.528962763922462	0.0342105263157895
TPM2	CNN1	0.325355776765222	0.196052631578947
FHL1	CNN1	-0.0771036773581563	0.732894736842105
FERMT2	CNN1	0.0687932785135413	0.756578947368421
MYH11	CNN1	0.284468992070307	0.257894736842105
COL6A2	CNN1	0.118286386552559	0.625
LMOD1	CNN1	0.114017962114658	0.638157894736842
CAV1	FLNC	0.117684950792108	0.630263157894737
GJA1	FLNC	0.197582297278268	0.438157894736842
GAS1	FLNC	0.890059056138738	0
FILIP1L	FLNC	-0.177514986143269	0.475
PCP4	FLNC	0.308176618076922	0.222368421052632
ACTG2	FLNC	0.0541658022968264	0.818421052631579
GSTP1	FLNC	0.613565606763535	0.0157894736842105
EDNRA	FLNC	-0.0484866730276616	0.831578947368421
MYLK	FLNC	0.298710180279364	0.238157894736842
ID3	FLNC	0.468930023585677	0.0631578947368421
TPM2	FLNC	0.171387641187008	0.486842105263158
FHL1	FLNC	-0.141674611315465	0.573684210526316
FERMT2	FLNC	-0.106236035103916	0.655263157894737
MYH11	FLNC	0.253774891079165	0.314473684210526
COL6A2	FLNC	-0.0051737124267715	0.981578947368421
LMOD1	FLNC	0.164499372848213	0.5
CNN1	FLNC	0.0335348932649795	0.882894736842105
CAV1	CRYAB	-0.0708517315210993	0.748684210526316
GJA1	CRYAB	0.0596154114102688	0.801315789473684
GAS1	CRYAB	0.738518089140136	0.00263157894736842
FILIP1L	CRYAB	-0.220999891422164	0.384210526315789
PCP4	CRYAB	0.0564863068357883	0.813157894736842
ACTG2	CRYAB	-0.184585930638802	0.464473684210526
GSTP1	CRYAB	0.498164954892026	0.0447368421052632
EDNRA	CRYAB	0.0869744643298996	0.707894736842105
MYLK	CRYAB	-0.0370005035111611	0.872368421052632
ID3	CRYAB	0.506929088821735	0.0421052631578947
TPM2	CRYAB	-0.262352184326772	0.293421052631579
FHL1	CRYAB	0.0378174624478215	0.867105263157895
FERMT2	CRYAB	-0.0608572651870791	0.8
MYH11	CRYAB	-0.233381912259	0.357894736842105
COL6A2	CRYAB	0.0555752166632132	0.814473684210526
LMOD1	CRYAB	-0.188918909296884	0.461842105263158
CNN1	CRYAB	-0.223441792509017	0.371052631578947
FLNC	CRYAB	-0.196443730951898	0.440789473684211
CAV1	HPN	0.179171140203574	0.473684210526316
GJA1	HPN	-0.0277512854528307	0.897368421052632
GAS1	HPN	-0.511426101600221	0.0381578947368421
FILIP1L	HPN	0.2766300645965	0.269736842105263
PCP4	HPN	-0.112897751475399	0.640789473684211
ACTG2	HPN	-0.0624921957080305	0.784210526315789
GSTP1	HPN	-0.261334773337011	0.296052631578947
EDNRA	HPN	0.176973533336689	0.476315789473684
MYLK	HPN	0.229582537989519	0.364473684210526
ID3	HPN	-0.121258113264067	0.613157894736842
TPM2	HPN	0.332458628654397	0.181578947368421
FHL1	HPN	0.183551263617088	0.465789473684211
FERMT2	HPN	0.279071241108017	0.269736842105263
MYH11	HPN	0.300577220029664	0.231578947368421
COL6A2	HPN	0.329282751289218	0.190789473684211
LMOD1	HPN	0.436348990865278	0.0763157894736842
CNN1	HPN	0.223549823729163	0.371052631578947
FLNC	HPN	0.192368619089761	0.451315789473684
CRYAB	HPN	0.341927829137357	0.167105263157895
