GeneA	GeneB	Zscore	Pvalue
FILIP1L	FERMT2	-0.0975962933832992	0.7875
ID3	FERMT2	0.543670974771684	0.0520833333333333
GSTP1	MYH11	0.552078926008369	0.05
CAV1	MYH11	0.323626752575867	0.277083333333333
GJA1	MYH11	0.296517811147153	0.316666666666667
GAS1	MYH11	0.665209405931518	0.0208333333333333
PCP4	MYH11	0.460360607681304	0.114583333333333
MYLK	MYH11	0.393625594029587	0.185416666666667
ACTG2	MYH11	0.102252172512698	0.78125
KCNMB1	MYH11	0.0992690768239808	0.785416666666667
FHL1	MYH11	-0.0270146001619662	0.952083333333333
COX7A1	MYH11	0.265982742267528	0.383333333333333
EDNRA	MYH11	0.139038636886344	0.695833333333333
TPM2	MYH11	0.220061055795613	0.495833333333333
FILIP1L	MYH11	0.021498119674989	0.966666666666667
ID3	MYH11	0.501236117211381	0.0833333333333333
FERMT2	MYH11	0.0538753065453844	0.875
