GeneA	GeneB	Zscore	Pvalue
C1S	TM7SF2	0.691476330460081	0.043859649122807
FOXA1	TM7SF2	-0.520801389390175	0.133040935672515
TSPAN8	TSPAN1	-0.275758701462826	0.437134502923977
AMD1	TSPAN1	-0.589335590212558	0.0950292397660819
BASP1	TSPAN1	-0.600772317313566	0.087719298245614
DHCR24	TSPAN1	-0.548236120677359	0.116959064327485
STEAP1	TSPAN1	-0.195837910183061	0.584795321637427
SORD	TSPAN1	-0.190546836345185	0.603801169590643
HIST2H2BE	TSPAN1	-0.295402673771366	0.412280701754386
C1S	TSPAN1	0.372816756603393	0.282163742690059
FOXA1	TSPAN1	-0.314617516986464	0.361111111111111
TM7SF2	TSPAN1	-0.54271956276884	0.121345029239766
TSPAN8	EPCAM	-0.671557023350052	0.0526315789473684
AMD1	EPCAM	-0.348502547299414	0.312865497076023
BASP1	EPCAM	-0.568600844501492	0.103801169590643
DHCR24	EPCAM	-0.235682854062204	0.507309941520468
STEAP1	EPCAM	-0.567643488563217	0.103801169590643
SORD	EPCAM	-0.596943124549737	0.0906432748538012
HIST2H2BE	EPCAM	-0.164033138488277	0.662280701754386
C1S	EPCAM	0.436223281558487	0.207602339181287
FOXA1	EPCAM	-0.265967682691935	0.453216374269006
TM7SF2	EPCAM	-0.554046236543545	0.114035087719298
TSPAN1	EPCAM	-0.501713348006305	0.144736842105263
TSPAN8	HOXB13	-0.404706766009746	0.242690058479532
AMD1	HOXB13	-0.403024580829102	0.242690058479532
BASP1	HOXB13	-0.598953976464929	0.0891812865497076
DHCR24	HOXB13	-0.664561467921645	0.0555555555555556
STEAP1	HOXB13	-0.44981565752372	0.192982456140351
SORD	HOXB13	-0.291805792084656	0.416666666666667
HIST2H2BE	HOXB13	-0.326200766083295	0.339181286549708
C1S	HOXB13	0.428742361135934	0.219298245614035
FOXA1	HOXB13	-0.337391149250063	0.326023391812865
TM7SF2	HOXB13	-0.492750360205409	0.150584795321637
TSPAN1	HOXB13	-0.674259189395236	0.0511695906432749
EPCAM	HOXB13	-0.368244334868046	0.285087719298246
TSPAN8	PTPRN2	-0.518832742190026	0.134502923976608
AMD1	PTPRN2	-0.505460128857867	0.140350877192982
BASP1	PTPRN2	-0.352894259796129	0.305555555555556
DHCR24	PTPRN2	-0.618506135247067	0.0789473684210526
STEAP1	PTPRN2	-0.155079838589674	0.673976608187134
SORD	PTPRN2	-0.398119056990179	0.245614035087719
HIST2H2BE	PTPRN2	-0.518671529264177	0.134502923976608
C1S	PTPRN2	0.637230352514669	0.0730994152046784
FOXA1	PTPRN2	-0.508260425233421	0.138888888888889
TM7SF2	PTPRN2	-0.702276462350503	0.0409356725146199
TSPAN1	PTPRN2	-0.397083955694571	0.247076023391813
EPCAM	PTPRN2	-0.01025991008261	0.970760233918129
HOXB13	PTPRN2	-1.03917230166503	0.00292397660818713
TSPAN8	FAAH	-0.581576234629686	0.0964912280701754
AMD1	FAAH	-0.584695156801569	0.0950292397660819
BASP1	FAAH	-0.616420487319349	0.0833333333333333
DHCR24	FAAH	-0.689686302598327	0.043859649122807
STEAP1	FAAH	-0.52323086339521	0.133040935672515
SORD	FAAH	-0.568660704563023	0.103801169590643
HIST2H2BE	FAAH	-0.43279787825252	0.213450292397661
C1S	FAAH	0.294597403185263	0.415204678362573
FOXA1	FAAH	-0.251981463538595	0.476608187134503
TM7SF2	FAAH	-0.574466005723447	0.100877192982456
TSPAN1	FAAH	-0.332955547213514	0.333333333333333
EPCAM	FAAH	-0.363304509685789	0.292397660818713
HOXB13	FAAH	-0.170404639304511	0.653508771929825
PTPRN2	FAAH	-0.559739552584795	0.109649122807018
TSPAN8	NEDD4L	-0.459047887663636	0.185672514619883
AMD1	NEDD4L	-0.461252666412614	0.185672514619883
BASP1	NEDD4L	-0.514750283293477	0.134502923976608
DHCR24	NEDD4L	-0.668006705482533	0.054093567251462
STEAP1	NEDD4L	-0.553223726701625	0.115497076023392
SORD	NEDD4L	-0.240981405467466	0.501461988304094
HIST2H2BE	NEDD4L	-0.243712183846521	0.497076023391813
C1S	NEDD4L	0.721215037544367	0.0350877192982456
FOXA1	NEDD4L	-0.208040469088243	0.567251461988304
TM7SF2	NEDD4L	-0.481245926045138	0.162280701754386
TSPAN1	NEDD4L	-0.511869293224016	0.135964912280702
EPCAM	NEDD4L	-0.559496342801311	0.109649122807018
HOXB13	NEDD4L	-0.318813206633137	0.355263157894737
PTPRN2	NEDD4L	-0.398165546365872	0.245614035087719
FAAH	NEDD4L	-0.170077029603297	0.653508771929825
TSPAN8	COX7A1	0.52228651576414	0.133040935672515
AMD1	COX7A1	0.306873535359508	0.381578947368421
BASP1	COX7A1	0.511274097054177	0.137426900584795
DHCR24	COX7A1	0.410955195282978	0.233918128654971
STEAP1	COX7A1	0.343880568370055	0.317251461988304
SORD	COX7A1	0.386874727487952	0.264619883040936
HIST2H2BE	COX7A1	0.243207396873981	0.497076023391813
C1S	COX7A1	-0.153339298388108	0.679824561403509
FOXA1	COX7A1	0.116223603425394	0.767543859649123
TM7SF2	COX7A1	0.867577678962113	0.010233918128655
TSPAN1	COX7A1	0.362489853529149	0.292397660818713
EPCAM	COX7A1	0.112776525502308	0.776315789473684
HOXB13	COX7A1	0.375761589433979	0.277777777777778
PTPRN2	COX7A1	0.340481263567112	0.324561403508772
FAAH	COX7A1	0.502993104665808	0.141812865497076
NEDD4L	COX7A1	0.778919716044413	0.0190058479532164
TSPAN8	KLK2	-0.73385261459835	0.0307017543859649
AMD1	KLK2	-0.429586907337201	0.216374269005848
BASP1	KLK2	-0.361338223750981	0.293859649122807
DHCR24	KLK2	-0.452432609012787	0.190058479532164
STEAP1	KLK2	-0.256533227839766	0.466374269005848
SORD	KLK2	-0.616844958741231	0.0818713450292398
HIST2H2BE	KLK2	-0.444914102689479	0.198830409356725
C1S	KLK2	0.30863382484752	0.37719298245614
FOXA1	KLK2	-0.545619502441392	0.119883040935673
TM7SF2	KLK2	-0.506257174391601	0.140350877192982
TSPAN1	KLK2	-0.526671421114276	0.130116959064327
EPCAM	KLK2	-0.191711287550745	0.600877192982456
HOXB13	KLK2	-0.693768721930903	0.043859649122807
PTPRN2	KLK2	-0.353561448736031	0.305555555555556
FAAH	KLK2	-0.431639593810164	0.216374269005848
NEDD4L	KLK2	-0.299291651772755	0.402046783625731
COX7A1	KLK2	0.332438695424597	0.333333333333333
TSPAN8	FASN	-0.539984763691955	0.124269005847953
AMD1	FASN	-0.323842565893646	0.347953216374269
BASP1	FASN	-0.678525355733312	0.0482456140350877
DHCR24	FASN	-0.229650516176277	0.521929824561403
STEAP1	FASN	-0.648289097761415	0.0628654970760234
SORD	FASN	-0.653138209156672	0.0599415204678363
HIST2H2BE	FASN	-0.465632465556299	0.184210526315789
C1S	FASN	0.0551727376501496	0.887426900584795
FOXA1	FASN	-0.407036125610095	0.236842105263158
TM7SF2	FASN	-0.505925449189666	0.140350877192982
TSPAN1	FASN	-0.77877387169585	0.0190058479532164
EPCAM	FASN	-0.160151811752335	0.66812865497076
HOXB13	FASN	-0.613842389943908	0.0833333333333333
PTPRN2	FASN	-0.544453624611297	0.119883040935673
FAAH	FASN	-0.466129429022373	0.182748538011696
NEDD4L	FASN	-0.389273192351882	0.261695906432749
COX7A1	FASN	0.088489944079312	0.824561403508772
KLK2	FASN	-0.494588597963476	0.149122807017544
