gene	Normal	Tumor
ENSG00000008294	127.404832496774	125.723247893824
ENSG00000008300	2.6156228512416	18.8822464178267
ENSG00000008311	17.1015932255919	4.73295958974571
ENSG00000008323	22.6838331197992	10.2091751573715
ENSG00000008324	11.3339370470102	15.8381368507387
ENSG00000008382	10.4366808641911	16.2680040873693
ENSG00000008394	285.92949826071	221.63487023437
ENSG00000008405	25.4008363777908	35.7810571438435
ENSG00000008438	0.036419089367492	0.020850331296854
ENSG00000008441	267.482143807879	97.8225357591525
ENSG00000008513	66.6972679085003	110.956446403239
ENSG00000008516	2.07877586308004	1.33379841322756
ENSG00000008517	18.3809914926112	28.1164713068491
ENSG00000008710	88.4592972618442	58.0238424873731
ENSG00000008735	4.34921895267789	41.0190653619213
ENSG00000008838	69.2757505161579	98.2548484693961
ENSG00000008853	24.7365542811469	19.0250779975656
ENSG00000008869	62.5445105127885	60.378559987984
ENSG00000008952	216.604076890853	202.228326174338
ENSG00000008988	783.948812425218	633.00858835336
ENSG00000009307	936.89984052021	694.454656569601
ENSG00000009335	103.376671752574	142.17408368033
ENSG00000009413	67.5729453526095	34.3446746068981
ENSG00000009694	3.56609499713972	0.37745576423516
ENSG00000009709	0	0.24260964172277
ENSG00000009724	2.77607820932703	0.853329182997128
ENSG00000009765	0.185136825551625	0.993181881629005
ENSG00000009780	19.5337520908683	16.0364526452116
ENSG00000009790	4.4468950728503	3.94729921954032
ENSG00000009830	25.6206478488636	23.0450549186796
ENSG00000009844	45.8776774081586	81.310809337916
ENSG00000009950	22.1361617801351	1.20715727046155
ENSG00000009954	121.259524171468	180.671043190254
ENSG00000010017	55.4684439362917	97.9469033972378
ENSG00000010030	1.61182773383735	4.65862489214828
ENSG00000010072	12.8289838584253	22.2019932494729
ENSG00000010165	37.0214980680793	65.9646050348519
ENSG00000010219	14.5275609876165	15.4451801732395
ENSG00000010244	133.76835529004	181.972444843794
ENSG00000010256	101.045508525898	133.557000922144
ENSG00000010270	29.4003760549962	36.9396702565963
ENSG00000010278	204.531828448988	417.7833950092
ENSG00000010282	0.577747650329328	0.0157682582939059
ENSG00000010292	57.6752656092958	102.604952226581
ENSG00000010295	13.9978109907437	7.32700652585345
ENSG00000010310	2.10831157965078	1.22963009235684
ENSG00000010318	7.10484520185682	3.80169862827414
ENSG00000010319	140.393793500816	13.5164609065077
ENSG00000010322	143.388846107669	67.9170536934214
ENSG00000010327	96.7298094559111	35.3631029706585
ENSG00000010361	14.9730693919114	13.30734691153
ENSG00000010379	0.0538136050788997	0.048923613565886
ENSG00000010404	151.536206123915	149.429701833041
ENSG00000010438	0.198466813550829	0.0527686050779595
ENSG00000010539	9.61329178254945	17.0294975359627
ENSG00000010610	57.849456272348	57.7845760465705
ENSG00000010626	7.332204171382	9.60834271117583
ENSG00000010671	6.89645165234264	8.94445071243966
ENSG00000010704	22.3401918633979	21.1293573530615
ENSG00000010803	60.3196424012118	46.5626230569407
ENSG00000010810	60.8622835123356	26.0366984466699
ENSG00000010818	55.0002781219905	48.2370005191036
ENSG00000010932	13.2195985328794	8.29136117296547
ENSG00000011007	63.4854999022602	73.3080006220801
ENSG00000011009	35.2234090787624	61.0414821099988
ENSG00000011021	34.0342900423203	13.8528479749871
ENSG00000011028	145.290432400968	96.9873327614271
ENSG00000011052	0.288361760174632	0.812592561752029
ENSG00000011083	0.0388739751218987	0.0742386437983296
ENSG00000011105	77.1119550424899	73.4425716630497
ENSG00000011114	64.464254057983	36.9956504931979
ENSG00000011132	9.11718816049637	12.085072692833
ENSG00000011143	15.4381312631182	21.7223737098522
ENSG00000011198	35.0060591685383	28.9640427154805
ENSG00000011201	24.7997757716225	24.3873111582704
ENSG00000011243	31.8771311636921	44.5742307076412
ENSG00000011258	37.154758964439	40.4547429468479
ENSG00000011260	27.5105054443638	59.1035448160069
ENSG00000011275	65.6030872680878	61.5346631216264
ENSG00000011295	64.7618974098694	58.3318780697196
ENSG00000011304	181.556982774149	311.972301977402
ENSG00000011332	0.267887610780539	0.650156747448746
ENSG00000011347	42.4140107908321	101.777214480247
ENSG00000011376	20.8926277290811	33.4020185398445
ENSG00000011405	99.360673243985	93.0776488141809
ENSG00000011422	12.0961563634367	35.4394649773355
ENSG00000011426	3.45346136521165	77.4688603278345
ENSG00000011451	55.9393963333162	71.6522993838844
ENSG00000011454	99.8050974019712	90.1115634539898
ENSG00000011465	2706.32723461442	568.936161582883
ENSG00000011478	9.57659589703102	13.2514252688826
ENSG00000011485	41.075375395703	62.86054708608
ENSG00000011523	87.6788102862292	35.2586683747002
ENSG00000011566	47.0121975343412	61.8401221871869
ENSG00000011590	0.28231441179059	0.291471006043684
ENSG00000011600	36.5001914166869	42.2343039762861
ENSG00000011638	55.6106248332029	51.1455463550055
ENSG00000011677	0.01335330830543	0.0922294123156287
ENSG00000012048	10.2202658838157	29.3183116865037
ENSG00000012061	52.0305051719353	48.0261116571039
ENSG00000012124	2.58065752523222	5.6765014428619
ENSG00000012171	19.9093851167022	12.6926670975082
ENSG00000012174	29.4476247352915	46.8884486717837
ENSG00000012211	7.02845565211461	10.5739148036405
ENSG00000012223	1103.12057754506	11.4180842881284
ENSG00000012232	53.8796070434998	37.8216489138321
ENSG00000012660	368.667492059386	398.394773374932
ENSG00000012779	22.6120419087961	16.9567274139095
ENSG00000012822	157.878993581335	62.9362134253669
ENSG00000012963	47.2485658212969	65.209993924408
ENSG00000012983	65.3446583484822	59.0492999562202
ENSG00000013016	28.4457324710637	18.5684604180116
ENSG00000013275	47.5472407774533	110.383671918053
ENSG00000013288	76.777925515014	117.588247181662
ENSG00000013293	0.400983742201014	0.0196964726474411
ENSG00000013297	47.3778295039724	2.85457554940537
ENSG00000013306	64.9444719333366	150.53088881758
ENSG00000013364	103.308204691419	122.713778239176
ENSG00000013374	86.5983264933058	83.2541627609056
ENSG00000013375	39.5055341270247	57.4373374055404
ENSG00000013392	8.33179699787841	9.54773930515375
ENSG00000013441	118.850323046577	68.2860492969489
ENSG00000013503	15.5320957642066	20.6582828260769
ENSG00000013523	36.5619801788444	27.5095298708614
ENSG00000013561	65.6693141744361	70.0324719352553
ENSG00000013563	17.0303745154251	21.0299027595025
ENSG00000013573	15.5887467958602	22.0774873848264
ENSG00000013583	55.2258911221949	56.6285674829779
ENSG00000013588	65.1197737155513	398.922755055574
ENSG00000013619	10.025496477854	3.99797947641776
ENSG00000013725	3.88821591104029	3.04998153978617
ENSG00000013810	8.61592221929336	59.5945783242797
ENSG00000014123	56.0865423205747	53.7041767906216
ENSG00000014138	13.8464558690355	40.1235151639958
ENSG00000014164	17.5909722991041	34.7462844628504
ENSG00000014216	153.079294817884	209.686453617806
ENSG00000014257	1.68625279965754	2.56729297895603
ENSG00000014641	180.158773643739	150.405803438923
ENSG00000014824	71.4930436576636	101.97884251281
ENSG00000014914	15.7011342794138	13.1966180650287
ENSG00000014919	50.7465468964414	49.5749258691594
ENSG00000015133	37.665584260058	55.4689938810578
ENSG00000015153	14.7727954570463	18.3737525601196
ENSG00000015171	146.645383573804	134.737395853477
ENSG00000015285	6.88417986118336	7.94658381310823
ENSG00000015413	0.26082799018847	0.583315210264754
ENSG00000015475	20.1224859691951	26.4759705967391
ENSG00000015479	7.15977217485382	7.10199464321604
ENSG00000015520	0.965003669849323	1.17811614785595
ENSG00000015532	31.9997548662323	47.7587456264631
ENSG00000015592	0.12957498054526	0.0848415565470116
ENSG00000015676	122.019606834155	120.089198633011
ENSG00000016082	0.0499320872204588	0.0137131399199243
ENSG00000016391	49.0975012831242	28.936891573015
ENSG00000016402	39.4418200300104	10.3633560968765
ENSG00000016602	2.8472300048912	0.020445957865315
ENSG00000016864	54.3231099090872	65.9516368515778
ENSG00000017260	137.421790796884	172.059117167185
ENSG00000017427	12.3859276473257	0.978353305037626
ENSG00000017483	2.82880756946714	9.16109537348623
ENSG00000017797	105.258006014434	104.596523800902
ENSG00000018189	38.6277871403448	32.0154251488036
ENSG00000018236	25.9671111503109	8.43759429927493
ENSG00000018280	2.22899030204153	6.48720770155523
ENSG00000018408	126.011418290045	69.8335974098833
ENSG00000018510	62.0421983804657	60.9544055245319
ENSG00000018610	29.143830082258	31.3904105728726
ENSG00000018625	44.7261939607887	0.736016457339558
ENSG00000018699	24.4221902732102	35.3450224424531
ENSG00000018869	4.52372488314886	3.6382736042528
ENSG00000019102	8.49462826879392	0.396885685251995
ENSG00000019144	160.261381124547	64.1580966125525
ENSG00000019169	7.82255693554928	1.67719369021146
ENSG00000019186	0.539351388368167	0.100741359401233
ENSG00000019485	21.4893833393463	8.14954301672136
ENSG00000019505	1.59338142724376	74.9124825815285
ENSG00000019549	31.2716981043479	16.9698160184764
ENSG00000019582	1400.67840073663	1436.09591190412
ENSG00000019991	13.3152003604441	4.76720198736556
ENSG00000019995	32.8686585623167	26.0259825163559
ENSG00000020129	25.4140582646234	45.7925373164679
ENSG00000020181	93.6952970508821	21.7901866389309
ENSG00000020256	17.0873556067302	27.6744883650493
ENSG00000020426	16.2860053609318	19.5016712998066
ENSG00000020577	55.0434146614319	13.2790975394448
ENSG00000020633	20.2637552202296	9.25005126672237
ENSG00000020922	40.6868716547945	37.6054419862918
ENSG00000021300	24.8742705122696	14.1434346962712
ENSG00000021355	73.2455367541962	87.0695664563831
ENSG00000021461	0.103062371295907	0.0337399193756872
ENSG00000021488	0.329250399895038	0.300202209032943
ENSG00000021574	25.2897519621019	37.6343030334653
ENSG00000021645	2.89261492744266	1.83420001508655
ENSG00000021762	32.0267481728274	34.1065763231101
ENSG00000021776	73.0119763284717	86.0726400138379
ENSG00000021826	10.8143045056347	2.83451075868926
ENSG00000021852	0.037401640081929	0
ENSG00000022267	946.004148946275	25.2249294904767
ENSG00000022277	95.9902259022247	107.49346261624
ENSG00000022556	8.25792753116558	8.45868855640541
ENSG00000022567	17.5338424215034	17.6707283422353
ENSG00000022840	167.164056552215	227.101395784897
ENSG00000022976	9.78067802469338	8.89146490441302
ENSG00000023041	36.9582501173988	49.4405553869518
ENSG00000023171	3.98623261110064	2.01664372264433
ENSG00000023191	124.167643356864	112.812633243023
ENSG00000023228	113.247572743548	135.793330735594
ENSG00000023287	90.0611690746951	110.562222726691
ENSG00000023318	76.5728639823854	70.9671120275195
ENSG00000023330	47.9978729171696	61.3037607474538
ENSG00000023445	28.3634791950133	20.0993417893749
ENSG00000023516	99.3098073885916	68.0730906667887
ENSG00000023572	5.49739604183915	12.5541953149082
ENSG00000023608	8.88984248680154	8.86110535135285
ENSG00000023697	25.2738728366961	28.9838293781215
ENSG00000023734	113.169077499322	178.153378866273
ENSG00000023839	1.45912315321283	0.752717367250529
ENSG00000023892	11.494939374376	15.8336118643125
ENSG00000023902	30.3792575929904	35.3875512466736
ENSG00000023909	35.5059797629998	46.4377398017261
ENSG00000024048	84.6807396679437	80.0425432057617
ENSG00000024422	344.055925561882	83.8697315963223
ENSG00000024526	0.874098879257169	19.9188580523118
ENSG00000024862	25.4272995428398	19.2427890206083
ENSG00000025039	33.6052668628596	11.7389842466105
ENSG00000025156	18.4954521694726	17.2750212172311
ENSG00000025293	67.8181190290861	106.019795232796
ENSG00000025423	0.592392454476631	8.93669395788535
ENSG00000025434	38.9513137840965	25.6786243686129
ENSG00000025708	24.6598640847728	70.1378153636964
ENSG00000025770	30.4810392927107	39.9352283810802
ENSG00000025772	28.9616808306388	57.225912746615
ENSG00000025796	150.939841147194	166.02454176933
ENSG00000025800	102.895330142534	119.634920768494
ENSG00000026025	2197.46631518815	668.170272737627
ENSG00000026036	1.7768401687983	1.31482251637005
ENSG00000026103	22.750495782263	15.4226235464014
ENSG00000026297	29.6333267450188	40.9244389997693
ENSG00000026508	393.711724167509	384.002938558727
ENSG00000026559	0.987913376486047	0.371351645608925
ENSG00000026652	14.587822835916	6.64424237164659
ENSG00000026751	11.6592434277341	8.5335922554979
ENSG00000026950	52.1265405163046	40.5374375775372
ENSG00000027001	19.2402137342633	27.0770367871659
ENSG00000027075	52.2893069052706	35.7180923576416
ENSG00000027644	0.642197374014934	0.396151902273349
ENSG00000027697	175.137196797838	89.7709901484649
ENSG00000027847	17.6316329945344	22.1532547120308
ENSG00000027869	1.44714501443689	2.66052099813778
ENSG00000028116	19.2925522551167	29.5371319369098
ENSG00000028137	79.3107714477221	27.4087063500659
ENSG00000028203	63.5885136011588	95.9210008817855
ENSG00000028277	7.09485373127844	5.33973577226566
ENSG00000028310	33.9003084401893	35.3723126515383
ENSG00000028528	201.623028297647	127.340140649845
ENSG00000028839	14.3333087132478	14.6226110999295
ENSG00000029153	9.7459261907046	10.4480184332293
ENSG00000029363	170.100108542928	180.439717253201
ENSG00000029364	106.785482710649	152.169776341985
ENSG00000029534	1.72428645410449	1.0175597574334
ENSG00000029559	0	3.66274181183921
ENSG00000029639	7.6598102877202	9.72392801786629
ENSG00000029725	157.314987354305	164.122058704108
ENSG00000029993	13.2602890558023	90.7205089733636
ENSG00000030066	65.3724404315716	81.3027223245665
ENSG00000030110	12.0776007756784	21.9168321363561
ENSG00000030304	0.096724561758965	0.0519932439625749
ENSG00000030419	13.2736446452029	14.6424951160853
ENSG00000030582	215.500331396103	345.505842011055
ENSG00000031003	64.3284658802512	42.8215980455438
ENSG00000031081	85.4591310892437	33.643611148132
ENSG00000031691	6.08676188639182	11.4681393725045
ENSG00000031698	127.103794385487	137.271063925589
ENSG00000031823	51.7440262755527	60.3704776308876
ENSG00000032219	42.6924484445082	30.8493682341266
ENSG00000032389	13.0913103069466	27.5991740813641
ENSG00000032444	37.6915623421133	43.9572734885333
ENSG00000032742	15.5777485061369	19.5101167360976
ENSG00000033011	13.3103992915467	29.2430380480193
ENSG00000033030	29.3221502908731	33.8012326944187
ENSG00000033050	50.8383469756774	76.0768237657382
ENSG00000033100	41.4288131851195	59.672748640454
ENSG00000033122	0.769212394851037	0.46003041254808
ENSG00000033170	35.9945735958152	72.0929426073656
ENSG00000033178	48.4251556569718	73.3558226604469
ENSG00000033327	64.1182257591329	44.4478541927708
ENSG00000033627	78.9470358063202	86.0594748746043
ENSG00000033800	58.7273656673324	44.1206849534095
ENSG00000033867	68.3104059315068	56.7598315059264
ENSG00000034053	3.83420707477481	3.46857734057074
ENSG00000034152	52.0606381647448	44.3046731776802
ENSG00000034239	4.61092428223543	0.14623705610781
ENSG00000034510	536.184062135412	784.160150691865
ENSG00000034533	12.7961348525464	13.0389397026944
ENSG00000034677	84.3864074220563	94.930140042861
ENSG00000034693	18.1192673486036	21.889974591093
ENSG00000034713	86.13724764794	75.8608325495308
ENSG00000034971	12.8523229174715	0.031504586604073
ENSG00000035115	55.2805216657012	59.2676552704843
ENSG00000035141	25.058022050718	44.2684874282538
ENSG00000035403	299.945160400373	214.12167296287
ENSG00000035499	0.624850981121623	11.3680013059101
ENSG00000035664	28.8835063602719	11.4983544121659
ENSG00000035681	43.8784190236124	48.2687783289835
ENSG00000035687	57.1696985833997	147.030101103564
ENSG00000035720	0.436354336667079	0.594311779824149
ENSG00000035862	800.690896346799	507.317205157087
ENSG00000035928	83.3795357706933	93.1625797424394
ENSG00000036054	46.7959651073939	59.1517405270577
ENSG00000036257	83.7146889321335	112.21265307212
ENSG00000036448	3.95009427715646	0.694191305552306
ENSG00000036473	0.0725272850245942	0
ENSG00000036530	2.24130530865909	0.661921082695701
ENSG00000036549	64.8708004367083	57.0008946383706
ENSG00000036565	0.0345647495877623	0.0382695733714149
ENSG00000036672	6.70023877713283	4.22138167184727
ENSG00000037042	24.0798901363164	14.7556769317438
ENSG00000037241	8.9214964967487	22.7772909781633
ENSG00000037280	37.3724952130586	8.60545277879169
ENSG00000037474	61.5611730089802	116.190235384684
ENSG00000037637	36.9983697698688	34.4983807860511
ENSG00000037749	28.9445620784104	38.5094582721607
ENSG00000037757	20.9747482980957	23.8369518946716
ENSG00000037897	11.4535683550424	23.1020115450292
ENSG00000037965	6.42904841979152	5.1241265879215
ENSG00000038002	23.4334352597956	32.2368968740652
ENSG00000038210	14.6754375479263	20.22381123664
ENSG00000038219	98.0058003411739	75.9100317603593
ENSG00000038274	83.9382021434208	72.1033581587442
ENSG00000038295	16.4659393812208	4.25404234605509
ENSG00000038358	37.9473100211449	39.864177521687
ENSG00000038382	139.333084622762	137.737851549112
ENSG00000038427	177.925079221656	491.162463343042
ENSG00000038532	35.7096412477639	43.0312840383008
ENSG00000038945	22.034399494167	58.4793316197585
ENSG00000039068	327.630500370417	607.879343383286
ENSG00000039123	74.9590588048075	97.3130273027182
ENSG00000039139	13.8892133849952	15.816288191771
ENSG00000039319	59.6249040485913	65.3154993943469
ENSG00000039523	75.8225396279743	60.8758828570095
ENSG00000039537	8.50282033931583	0.192183218117835
ENSG00000039560	44.4402799724609	75.6611749365982
ENSG00000039600	0.200765265196831	0.190680902134034
ENSG00000039650	15.5462746460398	24.0354721020234
ENSG00000040199	21.6585116102432	18.720546242857
ENSG00000040275	8.1708254721685	24.3131294489059
ENSG00000040341	43.071862283837	83.3437193395166
ENSG00000040487	9.46099961250188	13.9653598304431
ENSG00000040531	20.0204637421544	16.9688995336813
ENSG00000040608	1.83249912859633	3.53632891839259
ENSG00000040633	27.8728367220803	34.5817529215114
ENSG00000040731	0.150007014879048	0.0157522933020365
ENSG00000040933	35.26858346132	36.2309990820995
ENSG00000041353	53.2537202279917	67.380011196786
ENSG00000041357	80.9685674482782	160.485600717755
ENSG00000041515	3.32868235658027	0.494768888724501
ENSG00000041802	42.8161240560586	74.0425158028265
ENSG00000041880	32.3113171551254	18.9006358175706
ENSG00000041982	270.736677905476	190.825429578804
