Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	Amoebiasis	6/96	0.0019977995166266713	0.03076611255605074	0	0	4.595588235294118	28.56483890541851	COL4A2;LAMB2;ACTN1;HSPB1;ACTN4;VCL
KEGG_2019_Human	Complement and coagulation cascades	5/79	0.004457245629719468	0.06537293590255219	0	0	4.6537602382725245	25.191847894350172	VWF;SERPING1;A2M;CLU;CD55
KEGG_2019_Human	TGF-beta signaling pathway	5/90	0.007708626496768672	0.1079207709547614	0	0	4.084967320261438	19.875062307850172	ROCK1;ID4;FMOD;LTBP1;SKP1
KEGG_2019_Human	PI3K-Akt signaling pathway	11/354	0.009451277993651972	0.12656494008890468	0	0	2.284812229976737	10.650892821777227	PDGFRB;ITGB1;PDGFRA;COL4A2;VWF;LAMB2;ITGA11;COL6A1;ITGA1;ITGA8;FGFR1
KEGG_2019_Human	Central carbon metabolism in cancer	4/65	0.011841808719011663	0.1519698785606497	0	0	4.524886877828054	20.072936188974584	PDGFRB;PDGFRA;GLS;FGFR1
KEGG_2019_Human	African trypanosomiasis	3/37	0.01374657822559041	0.16935784373927384	0	0	5.9618441971383165	25.558219448490423	HBB;HBA2;HBA1
KEGG_2019_Human	Human papillomavirus infection	10/330	0.015291853418803257	0.181149648191977	0	0	2.2281639928698755	9.314694849991763	PDGFRB;ITGB1;JAG1;COL4A2;VWF;LAMB2;ITGA11;COL6A1;ITGA1;ITGA8
KEGG_2019_Human	Malaria	3/49	0.02895489837874372	0.3303003222464098	0	0	4.5018007202881165	15.945449675590188	HBB;HBA2;HBA1
KEGG_2019_Human	Other types of O-glycan biosynthesis	2/22	0.03559647586046295	0.3915612344650925	0	0	6.6844919786096275	22.296180740025918	EOGT;OGT
KEGG_2019_Human	Proximal tubule bicarbonate reclamation	2/23	0.03864356360448186	0.41042129621311774	0	0	6.3938618925831205	20.801630742336886	GLS;AQP1
KEGG_2019_Human	Pathogenic Escherichia coli infection	3/55	0.038875077459333496	0.3991174619158239	0	0	4.0106951871657746	13.024339235140411	ITGB1;CTTN;ROCK1
KEGG_2019_Human	Apelin signaling pathway	5/137	0.039449647163154085	0.3919513331048858	0	0	2.683555173894375	8.675209788616414	MEF2A;ACTA2;MEF2C;JAG1;MYLK
KEGG_2019_Human	Fluid shear stress and atherosclerosis	5/139	0.041561873732611	0.4000330346763809	0	0	2.6449428692340247	8.412431307572852	MEF2A;MEF2C;CAV2;CAV1;MMP2
KEGG_2019_Human	Signaling pathways regulating pluripotency of stem cells	5/139	0.041561873732611	0.3879108215043693	0	0	2.6449428692340247	8.412431307572852	PCGF5;ID4;IL6ST;SKIL;FGFR1
KEGG_2019_Human	Prostate cancer	4/97	0.04344296444589789	0.3935421485098985	0	0	3.032140691328078	9.509722144863476	PDGFRB;PDGFRA;ZEB1;FGFR1
KEGG_2019_Human	Long-term depression	3/60	0.04829123688356071	0.4249628845753343	0	0	3.6764705882352944	11.141563109435227	GRIA2;GUCY1A1;PRKG1
KEGG_2019_Human	Adrenergic signaling in cardiomyocytes	5/145	0.04830280702957706	0.413257349030826	0	0	2.5354969574036508	7.683229217692497	PPP1CB;PLN;TPM2;CACNA2D1;TPM1
KEGG_2019_Human	Pathways in cancer	12/530	0.05944815698888802	0.4948657392588517	0	0	1.664816870144284	4.699196432886532	PDGFRB;ITGB1;PDGFRA;JAG1;COL4A2;ROCK1;EPAS1;LAMB2;MMP2;IL6ST;SKP1;FGFR1
KEGG_2019_Human	Rap1 signaling pathway	6/206	0.0629454020198865	0.5101890479506591	0	0	2.1416333523700746	5.9226604003579135	PDGFRB;ITGB1;PDGFRA;TLN1;PFN2;FGFR1
KEGG_2019_Human	D-Glutamine and D-glutamate metabolism	1/5	0.06618155629411791	0.5226645984253414	0	0	14.705882352941178	39.93166853950034	GLS
KEGG_2019_Human	cAMP signaling pathway	6/212	0.070209829121254	0.5406156842336557	0	0	2.081021087680355	5.527747561971588	PPP1CB;GRIA2;PPP1R12A;PLN;ROCK1;MYL9
KEGG_2019_Human	Melanoma	3/72	0.07491587537354344	0.5627826735378385	0	0	3.063725490196078	7.9393059334104645	PDGFRB;PDGFRA;FGFR1
KEGG_2019_Human	Tyrosine metabolism	2/36	0.08586386087529987	0.6296683130855324	0	0	4.084967320261438	10.028563113135698	ADH1B;ADH5
KEGG_2019_Human	Cardiac muscle contraction	3/78	0.09019591084545324	0.6460544311720835	0	0	2.828054298642533	6.803651547649332	TPM2;CACNA2D1;TPM1
KEGG_2019_Human	Axon guidance	5/181	0.10145294164382992	0.7101705915068095	0	0	2.0311992200194995	4.647709248322914	ITGB1;ENAH;ROCK1;ILK;MYL9
KEGG_2019_Human	MAPK signaling pathway	7/295	0.10894023592569868	0.7456353925581153	0	0	1.7447657028913262	3.8680685168659816	PDGFRB;PDGFRA;MEF2C;CACNA2D1;FLNA;HSPB1;FGFR1
KEGG_2019_Human	Fatty acid degradation	2/44	0.1203076012637693	0.8055378519400205	0	0	3.3422459893048133	7.077885936155263	ADH1B;ADH5
KEGG_2019_Human	Small cell lung cancer	3/93	0.13331901412497088	0.8736650287338518	0	0	2.3719165085389	4.779436480958584	ITGB1;COL4A2;LAMB2
KEGG_2019_Human	Cell adhesion molecules (CAMs)	4/145	0.13592443578946695	0.8721817963157464	0	0	2.028397565922921	4.047984111267192	ITGB1;VCAN;ALCAM;ITGA8
KEGG_2019_Human	Circadian entrainment	3/97	0.14584412407234534	0.916734494169028	0	0	2.2741055184960586	4.3781463105314575	GRIA2;GUCY1A1;PRKG1
KEGG_2019_Human	Amyotrophic lateral sclerosis (ALS)	2/51	0.15270294406402393	0.9406501354343874	0	0	2.883506343713956	5.418860400492679	GRIA2;SOD1
KEGG_2019_Human	Parathyroid hormone synthesis, secretion and action	3/106	0.17531828927573342	1.0	0	0	2.081021087680355	3.623374364325077	MEF2A;MEF2C;FGFR1
KEGG_2019_Human	JAK-STAT signaling pathway	4/162	0.17954242332578133	1.0	0	0	1.8155410312273057	3.1179080561552	PDGFRB;PDGFRA;FHL1;IL6ST
KEGG_2019_Human	Drug metabolism	3/108	0.18208248755349327	1.0	0	0	2.042483660130719	3.4789531582238045	ADH1B;FMO2;ADH5
KEGG_2019_Human	Protein processing in endoplasmic reticulum	4/165	0.1876850542876477	1.0	0	0	1.7825311942959003	2.9821567987378486	DNAJC10;CRYAB;SKP1;SEC31A
KEGG_2019_Human	Viral myocarditis	2/59	0.19146176778668986	1.0	0	0	2.4925224327018944	4.120306920029571	CAV1;CD55
KEGG_2019_Human	Glutamatergic synapse	3/114	0.2027731706243024	1.0	0	0	1.9349845201238391	3.0875915456052483	GRIA2;SLC38A2;GLS
KEGG_2019_Human	MicroRNAs in cancer	6/299	0.22316530994588504	1.0	0	0	1.475506590596105	2.2130274669637133	PDGFRB;PDGFRA;ZEB1;ROCK1;TPM1;GLS
KEGG_2019_Human	Long-term potentiation	2/67	0.23132414856873426	1.0	0	0	2.1949078138718177	3.2132030542691368	PPP1CB;GRIA2
KEGG_2019_Human	Retinol metabolism	2/67	0.23132414856873426	1.0	0	0	2.1949078138718177	3.2132030542691368	ADH1B;ADH5
KEGG_2019_Human	Amphetamine addiction	2/68	0.2363510906537297	1.0	0	0	2.1626297577854667	3.119456979202147	PPP1CB;GRIA2
KEGG_2019_Human	Glycolysis / Gluconeogenesis	2/68	0.2363510906537297	1.0	0	0	2.1626297577854667	3.119456979202147	ADH1B;ADH5
KEGG_2019_Human	Renin secretion	2/69	0.2413839501392483	1.0	0	0	2.131287297527707	3.0293402794340234	GUCY1A1;AQP1
KEGG_2019_Human	Arginine biosynthesis	1/21	0.2500165320035174	1.0	0	0	3.5014005602240896	4.8537403196504965	GLS
KEGG_2019_Human	Calcium signaling pathway	4/188	0.25349779726341404	1.0	0	0	1.5644555694618274	2.1470590508211016	PDGFRB;PDGFRA;PLN;MYLK
KEGG_2019_Human	Relaxin signaling pathway	3/130	0.2601790295419775	1.0	0	0	1.6968325791855206	2.2845904577447924	ACTA2;COL4A2;MMP2
KEGG_2019_Human	Metabolism of xenobiotics by cytochrome P450	2/74	0.2665999687415824	1.0	0	0	1.987281399046105	2.627197910345616	ADH1B;ADH5
KEGG_2019_Human	PPAR signaling pathway	2/74	0.2665999687415824	1.0	0	0	1.987281399046105	2.627197910345616	ILK;SORBS1
KEGG_2019_Human	Glioma	2/75	0.2716464914501763	1.0	0	0	1.9607843137254903	2.555399454446498	PDGFRB;PDGFRA
KEGG_2019_Human	Pertussis	2/76	0.2766919018489793	1.0	0	0	1.9349845201238391	2.4861661368358834	ITGB1;SERPING1
KEGG_2019_Human	Viral carcinogenesis	4/201	0.2926016121500216	1.0	0	0	1.4632718759145449	1.798278139699968	GSN;ACTN1;ACTN4;IL6ST
KEGG_2019_Human	Chemical carcinogenesis	2/82	0.3068922933208021	1.0	0	0	1.793400286944046	2.1184692055970427	ADH1B;ADH5
KEGG_2019_Human	Biosynthesis of unsaturated fatty acids	1/27	0.3092389169797937	1.0	0	0	2.7233115468409586	3.196190377820267	HSD17B12
KEGG_2019_Human	Fatty acid elongation	1/27	0.3092389169797937	1.0	0	0	2.7233115468409586	3.196190377820267	HSD17B12
KEGG_2019_Human	GABAergic synapse	2/89	0.34180352222373084	1.0	0	0	1.6523463317911435	1.7738255178910634	SLC38A2;GLS
KEGG_2019_Human	Circadian rhythm	1/31	0.3461080735716709	1.0	0	0	2.3719165085389	2.5166133807702407	SKP1
KEGG_2019_Human	Salivary secretion	2/90	0.3467493599469019	1.0	0	0	1.6339869281045754	1.7306422641375756	GUCY1A1;PRKG1
KEGG_2019_Human	Wnt signaling pathway	3/158	0.3639425768910762	1.0	0	0	1.3961280714817574	1.4111492641249497	SFRP4;TBL1XR1;SKP1
KEGG_2019_Human	Hematopoietic cell lineage	2/97	0.3809958594842488	1.0	0	0	1.516070345664039	1.4629575066857154	ITGA1;CD55
KEGG_2019_Human	Alanine, aspartate and glutamate metabolism	1/35	0.3810161954023504	1.0	0	0	2.100840336134454	2.0271289855906343	GLS
KEGG_2019_Human	Prion diseases	1/35	0.3810161954023504	1.0	0	0	2.100840336134454	2.0271289855906343	SOD1
KEGG_2019_Human	Choline metabolism in cancer	2/99	0.3906445124515504	1.0	0	0	1.4854426619132504	1.3962526854769095	PDGFRB;PDGFRA
KEGG_2019_Human	AGE-RAGE signaling pathway in diabetic complications	2/100	0.3954437670071447	1.0	0	0	1.4705882352941178	1.364333358695922	COL4A2;MMP2
KEGG_2019_Human	Longevity regulating pathway	2/102	0.4049899708664891	1.0	0	0	1.441753171856978	1.303190564410082	CRYAB;SOD1
KEGG_2019_Human	Nicotine addiction	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	GRIA2
KEGG_2019_Human	Bladder cancer	1/41	0.4299272993468652	1.0	0	0	1.793400286944046	1.5138794043670196	MMP2
KEGG_2019_Human	Insulin resistance	2/108	0.43318186814686666	1.0	0	0	1.3616557734204793	1.1391579797765845	PPP1CB;OGT
KEGG_2019_Human	Type I diabetes mellitus	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	CPE
KEGG_2019_Human	Toxoplasmosis	2/113	0.4561220632116787	1.0	0	0	1.3014055179593962	1.0215965939700191	ITGB1;LAMB2
KEGG_2019_Human	Transcriptional misregulation in cancer	3/186	0.4652988538826531	1.0	0	0	1.1859582542694498	0.9073474659794925	MEF2C;ZEB1;IGFBP3
KEGG_2019_Human	Thyroid hormone signaling pathway	2/116	0.4696282803180857	1.0	0	0	1.2677484787018256	0.9581817826307044	PLN;RCAN2
KEGG_2019_Human	Amino sugar and nucleotide sugar metabolism	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	CYB5R3
KEGG_2019_Human	Notch signaling pathway	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	JAG1
KEGG_2019_Human	Cocaine addiction	1/49	0.4892033606322606	1.0	0	0	1.5006002400960383	1.0728946661821388	GRIA2
KEGG_2019_Human	Vibrio cholerae infection	1/50	0.4961672405115914	1.0	0	0	1.4705882352941178	1.0306503391739699	TJP1
KEGG_2019_Human	Cholesterol metabolism	1/50	0.4961672405115914	1.0	0	0	1.4705882352941178	1.0306503391739699	SORT1
KEGG_2019_Human	N-Glycan biosynthesis	1/50	0.4961672405115914	1.0	0	0	1.4705882352941178	1.0306503391739699	MAN2A1
KEGG_2019_Human	Mineral absorption	1/51	0.5030365232259699	1.0	0	0	1.441753171856978	0.9906177922883744	CYBRD1
KEGG_2019_Human	Oocyte meiosis	2/125	0.5089154386376918	1.0	0	0	1.1764705882352942	0.7946745983242032	PPP1CB;SKP1
KEGG_2019_Human	Purine metabolism	2/129	0.5257584645947387	1.0	0	0	1.1399908800729597	0.7329153721972049	GUCY1A1;PDE5A
KEGG_2019_Human	Regulation of lipolysis in adipocytes	1/55	0.5295930315435577	1.0	0	0	1.3368983957219251	0.8497946957319057	PRKG1
KEGG_2019_Human	Dopaminergic synapse	2/131	0.5340331611962786	1.0	0	0	1.122586439155815	0.7041954898198746	PPP1CB;GRIA2
KEGG_2019_Human	Systemic lupus erythematosus	2/133	0.5422088441197871	1.0	0	0	1.1057054400707649	0.6768067564191083	ACTN1;ACTN4
KEGG_2019_Human	Endometrial cancer	1/58	0.5485781831956474	1.0	0	0	1.2677484787018256	0.761188475423958	ILK
KEGG_2019_Human	VEGF signaling pathway	1/59	0.5547353591513081	1.0	0	0	1.2462612163509472	0.7343770056249409	HSPB1
KEGG_2019_Human	Ubiquitin mediated proteolysis	2/137	0.5582604536697457	1.0	0	0	1.0734220695577499	0.6257295648902023	UBA2;SKP1
KEGG_2019_Human	Insulin signaling pathway	2/137	0.5582604536697457	1.0	0	0	1.0734220695577499	0.6257295648902023	PPP1CB;SORBS1
KEGG_2019_Human	Steroid hormone biosynthesis	1/60	0.5608088583395024	1.0	0	0	1.2254901960784317	0.7087930729027963	HSD17B12
KEGG_2019_Human	Arachidonic acid metabolism	1/63	0.5785385502430619	1.0	0	0	1.1671335200746966	0.6387139312464435	PTGIS
KEGG_2019_Human	Cytosolic DNA-sensing pathway	1/63	0.5785385502430619	1.0	0	0	1.1671335200746966	0.6387139312464435	IL33
KEGG_2019_Human	Mitophagy	1/65	0.589960330158279	1.0	0	0	1.1312217194570138	0.5969456802746016	TOMM7
KEGG_2019_Human	Breast cancer	2/147	0.5966201002647564	1.0	0	0	1.0004001600640255	0.5166813886655346	JAG1;FGFR1
KEGG_2019_Human	Phospholipase D signaling pathway	2/148	0.6003161973829434	1.0	0	0	0.9936406995230526	0.507053623749191	PDGFRB;PDGFRA
KEGG_2019_Human	Epithelial cell signaling in Helicobacter pylori infection	1/68	0.6065172977739856	1.0	0	0	1.0813148788927336	0.5406812611971594	TJP1
KEGG_2019_Human	Renal cell carcinoma	1/69	0.611886901684063	1.0	0	0	1.0656436487638534	0.5234524879768573	EPAS1
KEGG_2019_Human	Ras signaling pathway	3/232	0.6137683033988813	1.0	0	0	0.9508113590263692	0.4641269441679554	PDGFRB;PDGFRA;FGFR1
KEGG_2019_Human	Ribosome	2/153	0.6184148636939507	1.0	0	0	0.9611687812379854	0.4619336277106629	RPL35A;RPS23
KEGG_2019_Human	Bile secretion	1/72	0.6275615960808578	1.0	0	0	1.0212418300653594	0.47581030607501	AQP1
KEGG_2019_Human	p53 signaling pathway	1/72	0.6275615960808578	1.0	0	0	1.0212418300653594	0.47581030607501	IGFBP3
KEGG_2019_Human	Leishmaniasis	1/74	0.6376593528396856	1.0	0	0	0.9936406995230526	0.44708969390594056	ITGB1
KEGG_2019_Human	Gastric acid secretion	1/75	0.642605468326459	1.0	0	0	0.9803921568627452	0.43355325749716417	MYLK
KEGG_2019_Human	Cellular senescence	2/160	0.6426878178425024	1.0	0	0	0.9191176470588236	0.4063384020594419	PPP1CB;IGFBP3
KEGG_2019_Human	Endocytosis	3/244	0.6476602989696862	1.0	0	0	0.9040501446480232	0.3927093931456374	PDGFRA;CAV2;CAV1
KEGG_2019_Human	Peroxisome	1/83	0.6798276398439577	1.0	0	0	0.8858965272856132	0.3418816298359772	SOD1
KEGG_2019_Human	mRNA surveillance pathway	1/91	0.7131859114263601	1.0	0	0	0.8080155138978671	0.2731198668531718	PPP1CB
KEGG_2019_Human	Fc gamma R-mediated phagocytosis	1/91	0.7131859114263601	1.0	0	0	0.8080155138978671	0.2731198668531718	GSN
KEGG_2019_Human	Th1 and Th2 cell differentiation	1/92	0.717104392761396	1.0	0	0	0.7992327365728901	0.2657719408422268	JAG1
KEGG_2019_Human	GnRH signaling pathway	1/93	0.7209695331604391	1.0	0	0	0.7906388361796333	0.2586641357966182	MMP2
KEGG_2019_Human	Huntington disease	2/193	0.7409699662369972	1.0	0	0	0.7619628162145688	0.228432784137104	TGM2;SOD1
KEGG_2019_Human	Inflammatory mediator regulation of TRP channels	1/100	0.7465915273403464	1.0	0	0	0.7352941176470589	0.2148801918318572	PPP1CB
KEGG_2019_Human	Ribosome biogenesis in eukaryotes	1/101	0.7500551806596405	1.0	0	0	0.7280139778683751	0.20938300884200392	SBDS
KEGG_2019_Human	Cytokine-cytokine receptor interaction	3/294	0.7658244651942859	1.0	0	0	0.7503001200480192	0.2001817926260468	IL33;TNFRSF11B;IL6ST
KEGG_2019_Human	Th17 cell differentiation	1/107	0.769868615791715	1.0	0	0	0.6871907641561297	0.17972471655792546	IL6ST
KEGG_2019_Human	TNF signaling pathway	1/110	0.7791803947062851	1.0	0	0	0.6684491978609626	0.16678655599481193	JAG1
KEGG_2019_Human	Serotonergic synapse	1/113	0.7881167181818356	1.0	0	0	0.6507027589796981	0.15493823566682394	APP
KEGG_2019_Human	Sphingolipid signaling pathway	1/119	0.8049227342907571	1.0	0	0	0.6178942165101334	0.13408859887399344	ROCK1
KEGG_2019_Human	Neurotrophin signaling pathway	1/119	0.8049227342907571	1.0	0	0	0.6178942165101334	0.13408859887399344	SORT1
KEGG_2019_Human	Human cytomegalovirus infection	2/225	0.8133138001460511	1.0	0	0	0.6535947712418301	0.1350576901080161	PDGFRA;ROCK1
KEGG_2019_Human	Lysosome	1/123	0.8153820476764102	1.0	0	0	0.5978000956480154	0.12201010606442753	SORT1
KEGG_2019_Human	Cell cycle	1/124	0.8179083665160062	1.0	0	0	0.5929791271347249	0.11919175167713965	SKP1
KEGG_2019_Human	Thermogenesis	2/231	0.8246869759624017	1.0	0	0	0.6366182836771073	0.12270905762826632	PRKG1;FGFR1
KEGG_2019_Human	Osteoclast differentiation	1/127	0.8252825168498801	1.0	0	0	0.5789717461787866	0.11117965875505273	TNFRSF11B
KEGG_2019_Human	FoxO signaling pathway	1/132	0.8369174069592178	1.0	0	0	0.5570409982174689	0.09916994810031332	FBXO32
KEGG_2019_Human	Estrogen signaling pathway	1/137	0.8477801485723159	1.0	0	0	0.5367110347788749	0.08862920543294184	MMP2
KEGG_2019_Human	Apoptosis	1/143	0.8598678652225576	1.0	0	0	0.5141916906622789	0.07763088576164587	SPTAN1
KEGG_2019_Human	Retrograde endocannabinoid signaling	1/148	0.8692069127127015	1.0	0	0	0.4968203497615263	0.06964133429632219	GRIA2
KEGG_2019_Human	Phagosome	1/152	0.8762295445775352	1.0	0	0	0.4837461300309597	0.06391601450393111	ITGB1
KEGG_2019_Human	Hippo signaling pathway	1/160	0.8891675678668584	1.0	0	0	0.4595588235294118	0.05398417782231872	PPP1CB
KEGG_2019_Human	Necroptosis	1/162	0.8921857150883906	1.0	0	0	0.4538852578068264	0.051779669254340105	IL33
KEGG_2019_Human	Hepatitis B	1/163	0.8936639375626885	1.0	0	0	0.4511006856730422	0.05071521257966539	HSPG2
KEGG_2019_Human	Alzheimer disease	1/171	0.904785339493249	1.0	0	0	0.4299965600275198	0.04302440546407457	APP
KEGG_2019_Human	Influenza A	1/171	0.904785339493249	1.0	0	0	0.4299965600275198	0.04302440546407457	IL33
KEGG_2019_Human	NOD-like receptor signaling pathway	1/178	0.9135612891775724	1.0	0	0	0.4130865829477859	0.0373450151680992	ANTXR1
KEGG_2019_Human	Alcoholism	1/180	0.9159172646241148	1.0	0	0	0.40849673202614384	0.03587795786359597	PPP1CB
KEGG_2019_Human	Kaposi sarcoma-associated herpesvirus infection	1/186	0.9226081510752836	1.0	0	0	0.39531941808981663	0.03184324517757378	IL6ST
KEGG_2019_Human	Chemokine signaling pathway	1/190	0.9267712817794176	1.0	0	0	0.38699690402476783	0.02943052373492528	ROCK1
KEGG_2019_Human	Human immunodeficiency virus 1 infection	1/212	0.9459844118761296	1.0	0	0	0.3468368479467259	0.019259568534347647	SKP1
KEGG_2019_Human	Human T-cell leukemia virus 1 infection	1/219	0.950972833815172	1.0	0	0	0.33575073865162497	0.01687811669332723	TLN1
KEGG_2019_Human	Neuroactive ligand-receptor interaction	1/338	0.9906071802278996	1.0	0	0	0.21754263835711798	0.002052995669109311	GRIA2
KEGG_2019_Human	Olfactory transduction	1/444	0.9978609773324864	1.0	0	0	0.1656067832538421	0.00035461606452864554	PRKG1
KEGG_2019_Human	Herpes simplex virus 1 infection	1/492	0.99890741218803	1.0	0	0	0.14945002391200385	0.00016337654249582725	PPP1CB
