GeneA	GeneB	Zscore	Pvalue
EDNRA	ID3	0.330373990573831	0.06875
TPM2	ID3	0.699155342128981	0
FILIP1L	ID3	0.469379451563392	0.00625
GSTP1	FERMT2	0.765922265457954	0
CAV1	FERMT2	0.128686866125682	0.447916666666667
GJA1	FERMT2	0.208905723441119	0.2375
GAS1	FERMT2	1.12308235652472	0
PCP4	FERMT2	0.237656155782876	0.185416666666667
MYLK	FERMT2	0.0312727669858457	0.864583333333333
ACTG2	FERMT2	0.207579833017781	0.2375
KCNMB1	FERMT2	0.0628389807202041	0.75
FHL1	FERMT2	0.0543039762057316	0.772916666666667
COX7A1	FERMT2	-0.0754994017859472	0.677083333333333
EDNRA	FERMT2	0.246396398265092	0.166666666666667
TPM2	FERMT2	-0.0998042831916297	0.579166666666667
FILIP1L	FERMT2	-0.0975962933832992	0.5875
ID3	FERMT2	0.543670974771684	0
GSTP1	MYH11	0.552078926008369	0
CAV1	MYH11	0.323626752575867	0.075
GJA1	MYH11	0.296517811147153	0.0979166666666667
GAS1	MYH11	0.665209405931518	0
PCP4	MYH11	0.460360607681304	0.00625
MYLK	MYH11	0.393625594029587	0.0354166666666667
ACTG2	MYH11	0.102252172512698	0.558333333333333
KCNMB1	MYH11	0.0992690768239808	0.58125
FHL1	MYH11	-0.0270146001619662	0.889583333333333
COX7A1	MYH11	0.265982742267528	0.141666666666667
EDNRA	MYH11	0.139038636886344	0.410416666666667
TPM2	MYH11	0.220061055795613	0.21875
FILIP1L	MYH11	0.021498119674989	0.91875
ID3	MYH11	0.501236117211381	0.00416666666666667
FERMT2	MYH11	0.0538753065453844	0.775
