GeneA	GeneB	Zscore	Pvalue
MYLK	COL6A2	0.280620836175022	0.264473684210526
ACTG2	COL6A2	0.0175837489023809	0.944736842105263
KCNMB1	COL6A2	-0.00709346221142881	0.978947368421053
FHL1	COL6A2	0.191602444338937	0.451315789473684
COX7A1	COL6A2	0.209004819377972	0.414473684210526
EDNRA	COL6A2	0.0624009491122328	0.788157894736842
TPM2	COL6A2	0.0201041819799312	0.926315789473684
FILIP1L	COL6A2	0.0827878624734313	0.736842105263158
GSTP1	MYH11	0.552078926008369	0.0302631578947368
CAV1	MYH11	0.323626752575867	0.210526315789474
GJA1	MYH11	0.296517811147153	0.244736842105263
GAS1	MYH11	0.665209405931518	0.00263157894736842
PCP4	MYH11	0.460360607681304	0.0592105263157895
MYLK	MYH11	0.393625594029587	0.123684210526316
ACTG2	MYH11	0.102252172512698	0.672368421052632
KCNMB1	MYH11	0.0992690768239808	0.681578947368421
FHL1	MYH11	-0.0270146001619662	0.902631578947368
COX7A1	MYH11	0.265982742267528	0.290789473684211
EDNRA	MYH11	0.139038636886344	0.581578947368421
TPM2	MYH11	0.220061055795613	0.393421052631579
FILIP1L	MYH11	0.021498119674989	0.923684210526316
COL6A2	MYH11	-0.073183518909459	0.761842105263158
GSTP1	LMOD1	0.280814232253562	0.264473684210526
CAV1	LMOD1	0.050094902424283	0.832894736842105
GJA1	LMOD1	0.155100236529363	0.542105263157895
GAS1	LMOD1	0.88138201708526	0
PCP4	LMOD1	0.189314162400692	0.460526315789474
MYLK	LMOD1	0.237332633284577	0.347368421052632
ACTG2	LMOD1	0.187724167810056	0.465789473684211
KCNMB1	LMOD1	-0.233979311270826	0.353947368421053
FHL1	LMOD1	-0.191571436704498	0.451315789473684
COX7A1	LMOD1	0.373390326752971	0.148684210526316
EDNRA	LMOD1	-0.161086023535063	0.517105263157895
TPM2	LMOD1	0.154066791370811	0.544736842105263
FILIP1L	LMOD1	0.114448668679879	0.644736842105263
COL6A2	LMOD1	0.0164316470287034	0.947368421052632
MYH11	LMOD1	0.158246339545451	0.528947368421053
GSTP1	CNN1	0.726367250549443	0
CAV1	CNN1	0.165404487475866	0.511842105263158
GJA1	CNN1	0.344707873745223	0.181578947368421
GAS1	CNN1	0.855293157761548	0
PCP4	CNN1	0.341650381551282	0.185526315789474
MYLK	CNN1	0.29755178938882	0.243421052631579
ACTG2	CNN1	0.145936404202375	0.565789473684211
KCNMB1	CNN1	-0.0725451055085078	0.761842105263158
FHL1	CNN1	-0.0771036773581563	0.752631578947368
COX7A1	CNN1	0.231081254920339	0.359210526315789
EDNRA	CNN1	0.0591685674570644	0.803947368421053
TPM2	CNN1	0.325355776765222	0.203947368421053
FILIP1L	CNN1	-0.215914895346717	0.394736842105263
COL6A2	CNN1	0.118286386552559	0.632894736842105
MYH11	CNN1	0.284468992070307	0.257894736842105
LMOD1	CNN1	0.114017962114658	0.644736842105263
GSTP1	FLNC	0.613565606763535	0.00789473684210526
CAV1	FLNC	0.117684950792108	0.635526315789474
GJA1	FLNC	0.197582297278268	0.432894736842105
GAS1	FLNC	0.890059056138738	0
PCP4	FLNC	0.308176618076922	0.227631578947368
MYLK	FLNC	0.298710180279364	0.242105263157895
ACTG2	FLNC	0.0541658022968264	0.819736842105263
KCNMB1	FLNC	0.0423164223613405	0.864473684210526
FHL1	FLNC	-0.141674611315465	0.575
COX7A1	FLNC	0.16693210216997	0.510526315789474
EDNRA	FLNC	-0.0484866730276616	0.836842105263158
TPM2	FLNC	0.171387641187008	0.501315789473684
FILIP1L	FLNC	-0.177514986143269	0.490789473684211
COL6A2	FLNC	-0.0051737124267715	0.986842105263158
MYH11	FLNC	0.253774891079165	0.315789473684211
LMOD1	FLNC	0.164499372848213	0.513157894736842
CNN1	FLNC	0.0335348932649795	0.885526315789474
GSTP1	CRYAB	0.498164954892026	0.05
CAV1	CRYAB	-0.0708517315210993	0.765789473684211
GJA1	CRYAB	0.0596154114102688	0.798684210526316
GAS1	CRYAB	0.738518089140136	0
PCP4	CRYAB	0.0564863068357883	0.815789473684211
MYLK	CRYAB	-0.0370005035111611	0.876315789473684
ACTG2	CRYAB	-0.184585930638802	0.473684210526316
KCNMB1	CRYAB	-0.0845364429965489	0.734210526315789
FHL1	CRYAB	0.0378174624478215	0.873684210526316
COX7A1	CRYAB	0.0387878527524433	0.871052631578947
EDNRA	CRYAB	0.0869744643298996	0.730263157894737
TPM2	CRYAB	-0.262352184326772	0.298684210526316
FILIP1L	CRYAB	-0.220999891422164	0.389473684210526
COL6A2	CRYAB	0.0555752166632132	0.815789473684211
MYH11	CRYAB	-0.233381912259	0.355263157894737
LMOD1	CRYAB	-0.188918909296884	0.460526315789474
CNN1	CRYAB	-0.223441792509017	0.382894736842105
FLNC	CRYAB	-0.196443730951898	0.439473684210526
GSTP1	HPN	-0.261334773337011	0.301315789473684
CAV1	HPN	0.179171140203574	0.484210526315789
GJA1	HPN	-0.0277512854528307	0.9
GAS1	HPN	-0.511426101600221	0.0407894736842105
PCP4	HPN	-0.112897751475399	0.646052631578947
MYLK	HPN	0.229582537989519	0.364473684210526
ACTG2	HPN	-0.0624921957080305	0.788157894736842
KCNMB1	HPN	0.0813199227561321	0.738157894736842
FHL1	HPN	0.183551263617088	0.475
COX7A1	HPN	0.430561014608762	0.0881578947368421
EDNRA	HPN	0.176973533336689	0.492105263157895
TPM2	HPN	0.332458628654397	0.194736842105263
FILIP1L	HPN	0.2766300645965	0.275
COL6A2	HPN	0.329282751289218	0.197368421052632
MYH11	HPN	0.300577220029664	0.239473684210526
LMOD1	HPN	0.436348990865278	0.0802631578947368
CNN1	HPN	0.223549823729163	0.382894736842105
FLNC	HPN	0.192368619089761	0.45
CRYAB	HPN	0.341927829137357	0.185526315789474
