GeneA	GeneB	Zscore	Pvalue
ACTG2	ID3	0.619371415250541	0.043859649122807
GSTP1	ID3	0.561476694492195	0.0657894736842105
EDNRA	ID3	0.330373990573831	0.254385964912281
MYLK	ID3	0.796318036772737	0.0043859649122807
CAV1	TPM2	0.399675597208219	0.156432748538012
GJA1	TPM2	0.227709926991111	0.423976608187135
GAS1	TPM2	1.07882628361791	0
FILIP1L	TPM2	0.0518395054585916	0.845029239766082
PCP4	TPM2	0.531046902061787	0.0833333333333333
ACTG2	TPM2	0.158165175368923	0.565789473684211
GSTP1	TPM2	0.643709718630555	0.0350877192982456
EDNRA	TPM2	0.148043522671248	0.58625730994152
MYLK	TPM2	0.284534365866725	0.315789473684211
ID3	TPM2	0.699155342128981	0.0204678362573099
CAV1	FHL1	-0.0318138655135191	0.903508771929825
GJA1	FHL1	0.16181857429362	0.557017543859649
GAS1	FHL1	0.792594059736749	0.0043859649122807
FILIP1L	FHL1	0.0390366578802387	0.883040935672515
PCP4	FHL1	0.290353720745558	0.308479532163743
ACTG2	FHL1	0.155449796126604	0.568713450292398
GSTP1	FHL1	0.510798067894395	0.0950292397660819
EDNRA	FHL1	0.117071287842974	0.675438596491228
MYLK	FHL1	0.0571923049082803	0.830409356725146
ID3	FHL1	0.56589306482096	0.0657894736842105
TPM2	FHL1	-0.126148308681523	0.640350877192982
CAV1	FERMT2	0.128686866125682	0.638888888888889
GJA1	FERMT2	0.208905723441119	0.466374269005848
GAS1	FERMT2	1.12308235652472	0
FILIP1L	FERMT2	-0.0975962933832992	0.717836257309941
PCP4	FERMT2	0.237656155782876	0.402046783625731
ACTG2	FERMT2	0.207579833017781	0.467836257309941
GSTP1	FERMT2	0.765922265457954	0.0087719298245614
EDNRA	FERMT2	0.246396398265092	0.381578947368421
MYLK	FERMT2	0.0312727669858457	0.906432748538012
ID3	FERMT2	0.543670974771684	0.0774853801169591
TPM2	FERMT2	-0.0998042831916297	0.711988304093567
FHL1	FERMT2	0.0543039762057316	0.842105263157895
CAV1	MYH11	0.323626752575867	0.261695906432749
GJA1	MYH11	0.296517811147153	0.302631578947368
GAS1	MYH11	0.665209405931518	0.0321637426900585
FILIP1L	MYH11	0.021498119674989	0.932748538011696
PCP4	MYH11	0.460360607681304	0.111111111111111
ACTG2	MYH11	0.102252172512698	0.710526315789474
GSTP1	MYH11	0.552078926008369	0.0730994152046784
EDNRA	MYH11	0.139038636886344	0.611111111111111
MYLK	MYH11	0.393625594029587	0.16374269005848
ID3	MYH11	0.501236117211381	0.0994152046783626
TPM2	MYH11	0.220061055795613	0.447368421052632
FHL1	MYH11	-0.0270146001619662	0.91812865497076
FERMT2	MYH11	0.0538753065453844	0.845029239766082
CAV1	FLNA	0.474158452064959	0.10672514619883
GJA1	FLNA	0.398339103712728	0.157894736842105
GAS1	FLNA	0.654320500764222	0.033625730994152
FILIP1L	FLNA	0.0281311124425346	0.91374269005848
PCP4	FLNA	0.547261547474663	0.0774853801169591
ACTG2	FLNA	0.337933025551678	0.238304093567251
GSTP1	FLNA	0.726570538581914	0.0131578947368421
EDNRA	FLNA	0.233916703529682	0.412280701754386
MYLK	FLNA	0.335573441973267	0.244152046783626
ID3	FLNA	0.564655721552914	0.0657894736842105
TPM2	FLNA	0.291241110445347	0.308479532163743
FHL1	FLNA	0.216677572243534	0.450292397660819
FERMT2	FLNA	0.239932112941929	0.391812865497076
MYH11	FLNA	0.356140527036578	0.222222222222222
CAV1	KCNMB1	-0.0877324638863963	0.742690058479532
GJA1	KCNMB1	0.121675253232621	0.652046783625731
GAS1	KCNMB1	0.753889377274738	0.0116959064327485
FILIP1L	KCNMB1	-0.031872277971347	0.903508771929825
PCP4	KCNMB1	0.160132207316538	0.56140350877193
ACTG2	KCNMB1	0.168215344379674	0.548245614035088
GSTP1	KCNMB1	0.27326947579898	0.328947368421053
EDNRA	KCNMB1	-0.12213706496673	0.649122807017544
MYLK	KCNMB1	0.168016537773747	0.549707602339181
ID3	KCNMB1	0.260840590424269	0.350877192982456
TPM2	KCNMB1	0.0522579070119404	0.845029239766082
FHL1	KCNMB1	-0.137296164259969	0.618421052631579
FERMT2	KCNMB1	0.0628389807202041	0.801169590643275
MYH11	KCNMB1	0.0992690768239808	0.713450292397661
FLNA	KCNMB1	-0.0714216863114551	0.780701754385965
CAV1	CNN1	0.165404487475866	0.552631578947368
GJA1	CNN1	0.344707873745223	0.232456140350877
GAS1	CNN1	0.855293157761548	0.00292397660818713
FILIP1L	CNN1	-0.215914895346717	0.451754385964912
PCP4	CNN1	0.341650381551282	0.238304093567251
ACTG2	CNN1	0.145936404202375	0.589181286549708
GSTP1	CNN1	0.726367250549443	0.0131578947368421
EDNRA	CNN1	0.0591685674570644	0.826023391812866
MYLK	CNN1	0.29755178938882	0.299707602339181
ID3	CNN1	0.528962763922462	0.0847953216374269
TPM2	CNN1	0.325355776765222	0.258771929824561
FHL1	CNN1	-0.0771036773581563	0.766081871345029
FERMT2	CNN1	0.0687932785135413	0.789473684210526
MYH11	CNN1	0.284468992070307	0.315789473684211
FLNA	CNN1	0.323422357680902	0.261695906432749
KCNMB1	CNN1	-0.0725451055085078	0.780701754385965
CAV1	COX7A1	0.308020067379364	0.283625730994152
GJA1	COX7A1	0.237931609860916	0.402046783625731
GAS1	COX7A1	0.84172028244125	0.00292397660818713
FILIP1L	COX7A1	0.222384951610681	0.441520467836257
PCP4	COX7A1	0.38821836579886	0.173976608187135
ACTG2	COX7A1	0.102969323782937	0.710526315789474
GSTP1	COX7A1	0.76336189513968	0.0087719298245614
EDNRA	COX7A1	0.0213518191498075	0.932748538011696
MYLK	COX7A1	0.12377126771005	0.644736842105263
ID3	COX7A1	0.705179204657154	0.0175438596491228
TPM2	COX7A1	0.0389550161934453	0.883040935672515
FHL1	COX7A1	0.180932759444627	0.523391812865497
FERMT2	COX7A1	-0.0754994017859472	0.769005847953216
MYH11	COX7A1	0.265982742267528	0.342105263157895
FLNA	COX7A1	0.220493523803756	0.444444444444444
KCNMB1	COX7A1	0.189134856201512	0.505847953216374
CNN1	COX7A1	0.231081254920339	0.416666666666667
CAV1	PPP1R12B	-0.00158015660747965	1
GJA1	PPP1R12B	0.203268236858376	0.473684210526316
GAS1	PPP1R12B	0.717932488915289	0.0131578947368421
FILIP1L	PPP1R12B	-0.0463706810016443	0.864035087719298
PCP4	PPP1R12B	0.336222317961298	0.242690058479532
ACTG2	PPP1R12B	0.244869722512587	0.381578947368421
GSTP1	PPP1R12B	0.502244255558421	0.097953216374269
EDNRA	PPP1R12B	0.0369479444677322	0.885964912280702
MYLK	PPP1R12B	0.250597163556638	0.368421052631579
ID3	PPP1R12B	0.418944893268506	0.134502923976608
TPM2	PPP1R12B	0.152141702958956	0.574561403508772
FHL1	PPP1R12B	-0.111467900398327	0.687134502923977
FERMT2	PPP1R12B	0.184031065279132	0.514619883040936
MYH11	PPP1R12B	0.199371976731611	0.480994152046784
FLNA	PPP1R12B	0.174853800388041	0.533625730994152
KCNMB1	PPP1R12B	-0.154963229588479	0.568713450292398
CNN1	PPP1R12B	0.0212778903170016	0.932748538011696
COX7A1	PPP1R12B	0.161560623564929	0.557017543859649
