GeneA	GeneB	Zscore	Pvalue
PCP4	COX7A1	0.38821836579886	0.141666666666667
MYLK	COX7A1	0.12377126771005	0.65
ACTG2	COX7A1	0.102969323782937	0.716666666666667
KCNMB1	COX7A1	0.189134856201512	0.4875
FHL1	COX7A1	0.180932759444627	0.5
GSTP1	EDNRA	0.448887228260398	0.0791666666666667
CAV1	EDNRA	0.141269881846172	0.604166666666667
GJA1	EDNRA	-0.00793618999696418	0.979166666666667
GAS1	EDNRA	0.908019147963965	0.00208333333333333
PCP4	EDNRA	0.224256498052298	0.41875
MYLK	EDNRA	0.131380375489347	0.633333333333333
ACTG2	EDNRA	0.294103065443562	0.28125
KCNMB1	EDNRA	-0.12213706496673	0.658333333333333
FHL1	EDNRA	0.117071287842974	0.666666666666667
COX7A1	EDNRA	0.0213518191498075	0.947916666666667
GSTP1	TPM2	0.643709718630555	0.0145833333333333
CAV1	TPM2	0.399675597208219	0.129166666666667
GJA1	TPM2	0.227709926991111	0.414583333333333
GAS1	TPM2	1.07882628361791	0
PCP4	TPM2	0.531046902061787	0.0395833333333333
MYLK	TPM2	0.284534365866725	0.308333333333333
ACTG2	TPM2	0.158165175368923	0.560416666666667
KCNMB1	TPM2	0.0522579070119404	0.86875
FHL1	TPM2	-0.126148308681523	0.645833333333333
COX7A1	TPM2	0.0389550161934453	0.891666666666667
EDNRA	TPM2	0.148043522671248	0.58125
GSTP1	FILIP1L	0.670745435733322	0.0125
CAV1	FILIP1L	0.0360353370529898	0.897916666666667
GJA1	FILIP1L	0.274970636431974	0.320833333333333
GAS1	FILIP1L	0.484535052373981	0.0541666666666667
PCP4	FILIP1L	0.24794744985912	0.372916666666667
MYLK	FILIP1L	0.166128830083597	0.5375
ACTG2	FILIP1L	-0.0947342513092492	0.735416666666667
KCNMB1	FILIP1L	-0.031872277971347	0.914583333333333
FHL1	FILIP1L	0.0390366578802387	0.891666666666667
COX7A1	FILIP1L	0.222384951610681	0.41875
EDNRA	FILIP1L	0.0152987236999977	0.970833333333333
TPM2	FILIP1L	0.0518395054585916	0.872916666666667
GSTP1	ID3	0.561476694492195	0.0229166666666667
CAV1	ID3	0.543933673172617	0.0291666666666667
GJA1	ID3	0.486208652062949	0.0541666666666667
GAS1	ID3	0.210732527139131	0.439583333333333
PCP4	ID3	0.712068156980738	0.0104166666666667
MYLK	ID3	0.796318036772737	0.00416666666666667
ACTG2	ID3	0.619371415250541	0.01875
KCNMB1	ID3	0.260840590424269	0.34375
FHL1	ID3	0.56589306482096	0.0229166666666667
COX7A1	ID3	0.705179204657154	0.0104166666666667
EDNRA	ID3	0.330373990573831	0.216666666666667
TPM2	ID3	0.699155342128981	0.0104166666666667
FILIP1L	ID3	0.469379451563392	0.0625
GSTP1	FERMT2	0.765922265457954	0.00833333333333333
CAV1	FERMT2	0.128686866125682	0.641666666666667
GJA1	FERMT2	0.208905723441119	0.44375
GAS1	FERMT2	1.12308235652472	0
PCP4	FERMT2	0.237656155782876	0.395833333333333
MYLK	FERMT2	0.0312727669858457	0.916666666666667
ACTG2	FERMT2	0.207579833017781	0.447916666666667
KCNMB1	FERMT2	0.0628389807202041	0.839583333333333
FHL1	FERMT2	0.0543039762057316	0.866666666666667
COX7A1	FERMT2	-0.0754994017859472	0.804166666666667
EDNRA	FERMT2	0.246396398265092	0.377083333333333
TPM2	FERMT2	-0.0998042831916297	0.727083333333333
FILIP1L	FERMT2	-0.0975962933832992	0.733333333333333
ID3	FERMT2	0.543670974771684	0.0291666666666667
GSTP1	MYH11	0.552078926008369	0.0270833333333333
CAV1	MYH11	0.323626752575867	0.233333333333333
GJA1	MYH11	0.296517811147153	0.28125
GAS1	MYH11	0.665209405931518	0.0125
PCP4	MYH11	0.460360607681304	0.06875
MYLK	MYH11	0.393625594029587	0.133333333333333
ACTG2	MYH11	0.102252172512698	0.71875
KCNMB1	MYH11	0.0992690768239808	0.729166666666667
FHL1	MYH11	-0.0270146001619662	0.933333333333333
COX7A1	MYH11	0.265982742267528	0.333333333333333
EDNRA	MYH11	0.139038636886344	0.60625
TPM2	MYH11	0.220061055795613	0.420833333333333
FILIP1L	MYH11	0.021498119674989	0.947916666666667
ID3	MYH11	0.501236117211381	0.0479166666666667
FERMT2	MYH11	0.0538753065453844	0.866666666666667
