GeneA	GeneB	Zscore	Pvalue
HIST2H2BE	HOXB13	-0.326200766083295	0.18859649122807
C1R	HOXB13	0.280890590693984	0.247076023391813
FOXA1	HOXB13	-0.337391149250063	0.173976608187135
BASP1	HOXB13	-0.598953976464929	0.0292397660818713
DHCR24	NEFH	-0.553887609560977	0.0350877192982456
AMD1	NEFH	-0.0437702744330052	0.847953216374269
TM7SF2	NEFH	-0.870839417322562	0.00146198830409357
STEAP1	NEFH	-0.638434777076859	0.0190058479532164
SORD	NEFH	-0.769810253417145	0.00584795321637427
TSPAN8	NEFH	-0.691100425898503	0.0131578947368421
HIST2H2BE	NEFH	-0.834683600452976	0.00146198830409357
C1R	NEFH	0.455709578383262	0.0804093567251462
FOXA1	NEFH	-0.848554252022238	0.00146198830409357
BASP1	NEFH	-0.531737792661477	0.0394736842105263
HOXB13	NEFH	-0.531385948832719	0.0394736842105263
DHCR24	PTPRN2	-0.618506135247067	0.0248538011695906
AMD1	PTPRN2	-0.505460128857867	0.0511695906432749
TM7SF2	PTPRN2	-0.702276462350503	0.0116959064327485
STEAP1	PTPRN2	-0.155079838589674	0.508771929824561
SORD	PTPRN2	-0.398119056990179	0.118421052631579
TSPAN8	PTPRN2	-0.518832742190026	0.0482456140350877
HIST2H2BE	PTPRN2	-0.518671529264177	0.0497076023391813
C1R	PTPRN2	0.519311382575922	0.0482456140350877
FOXA1	PTPRN2	-0.508260425233421	0.0511695906432749
BASP1	PTPRN2	-0.352894259796129	0.157894736842105
HOXB13	PTPRN2	-1.03917230166503	0
NEFH	PTPRN2	-0.756603876951849	0.00584795321637427
DHCR24	FAAH	-0.689686302598327	0.0131578947368421
AMD1	FAAH	-0.584695156801569	0.0292397660818713
TM7SF2	FAAH	-0.574466005723447	0.0307017543859649
STEAP1	FAAH	-0.52323086339521	0.0453216374269006
SORD	FAAH	-0.568660704563023	0.0307017543859649
TSPAN8	FAAH	-0.581576234629686	0.0307017543859649
HIST2H2BE	FAAH	-0.43279787825252	0.10233918128655
C1R	FAAH	0.0932154929420943	0.70906432748538
FOXA1	FAAH	-0.251981463538595	0.289473684210526
BASP1	FAAH	-0.616420487319349	0.0263157894736842
HOXB13	FAAH	-0.170404639304511	0.469298245614035
NEFH	FAAH	-0.673619692832227	0.0146198830409357
PTPRN2	FAAH	-0.559739552584795	0.0350877192982456
DHCR24	C1S	0.499811772087531	0.0511695906432749
AMD1	C1S	0.523083771573358	0.0467836257309941
TM7SF2	C1S	0.691476330460081	0.0131578947368421
STEAP1	C1S	0.461990653650302	0.0774853801169591
SORD	C1S	0.351080756345666	0.159356725146199
TSPAN8	C1S	0.69419922633004	0.0131578947368421
HIST2H2BE	C1S	0.393285319889637	0.118421052631579
C1R	C1S	-0.135820000780442	0.574561403508772
FOXA1	C1S	0.386795348236347	0.125730994152047
BASP1	C1S	0.528105014300344	0.043859649122807
HOXB13	C1S	0.428742361135934	0.108187134502924
NEFH	C1S	0.513873805615935	0.0497076023391813
PTPRN2	C1S	0.637230352514669	0.0190058479532164
FAAH	C1S	0.294597403185263	0.228070175438596
DHCR24	NEDD4L	-0.668006705482533	0.0160818713450292
AMD1	NEDD4L	-0.461252666412614	0.0774853801169591
TM7SF2	NEDD4L	-0.481245926045138	0.0672514619883041
STEAP1	NEDD4L	-0.553223726701625	0.0350877192982456
SORD	NEDD4L	-0.240981405467466	0.31140350877193
TSPAN8	NEDD4L	-0.459047887663636	0.0789473684210526
HIST2H2BE	NEDD4L	-0.243712183846521	0.307017543859649
C1R	NEDD4L	0.487888154430605	0.0599415204678363
FOXA1	NEDD4L	-0.208040469088243	0.383040935672515
BASP1	NEDD4L	-0.514750283293477	0.0497076023391813
HOXB13	NEDD4L	-0.318813206633137	0.195906432748538
NEFH	NEDD4L	-0.810226023939304	0.00292397660818713
PTPRN2	NEDD4L	-0.398165546365872	0.118421052631579
FAAH	NEDD4L	-0.170077029603297	0.469298245614035
C1S	NEDD4L	0.721215037544367	0.00584795321637427
DHCR24	COX7A1	0.410955195282978	0.116959064327485
AMD1	COX7A1	0.306873535359508	0.211988304093567
TM7SF2	COX7A1	0.867577678962113	0.00146198830409357
STEAP1	COX7A1	0.343880568370055	0.169590643274854
SORD	COX7A1	0.386874727487952	0.125730994152047
TSPAN8	COX7A1	0.52228651576414	0.0482456140350877
HIST2H2BE	COX7A1	0.243207396873981	0.308479532163743
C1R	COX7A1	-0.156768740506071	0.507309941520468
FOXA1	COX7A1	0.116223603425394	0.641812865497076
BASP1	COX7A1	0.511274097054177	0.0497076023391813
HOXB13	COX7A1	0.375761589433979	0.135964912280702
NEFH	COX7A1	0.557843425502016	0.0350877192982456
PTPRN2	COX7A1	0.340481263567112	0.171052631578947
FAAH	COX7A1	0.502993104665808	0.0511695906432749
C1S	COX7A1	-0.153339298388108	0.513157894736842
NEDD4L	COX7A1	0.778919716044413	0.00584795321637427
DHCR24	KLK2	-0.452432609012787	0.0804093567251462
AMD1	KLK2	-0.429586907337201	0.105263157894737
TM7SF2	KLK2	-0.506257174391601	0.0511695906432749
STEAP1	KLK2	-0.256533227839766	0.282163742690059
SORD	KLK2	-0.616844958741231	0.0263157894736842
TSPAN8	KLK2	-0.73385261459835	0.00584795321637427
HIST2H2BE	KLK2	-0.444914102689479	0.0862573099415205
C1R	KLK2	0.0497836653345069	0.833333333333333
FOXA1	KLK2	-0.545619502441392	0.0394736842105263
BASP1	KLK2	-0.361338223750981	0.146198830409357
HOXB13	KLK2	-0.693768721930903	0.0131578947368421
NEFH	KLK2	-0.677462670985932	0.0131578947368421
PTPRN2	KLK2	-0.353561448736031	0.156432748538012
FAAH	KLK2	-0.431639593810164	0.103801169590643
C1S	KLK2	0.30863382484752	0.210526315789474
NEDD4L	KLK2	-0.299291651772755	0.219298245614035
COX7A1	KLK2	0.332438695424597	0.181286549707602
DHCR24	FASN	-0.229650516176277	0.328947368421053
AMD1	FASN	-0.323842565893646	0.194444444444444
TM7SF2	FASN	-0.505925449189666	0.0511695906432749
STEAP1	FASN	-0.648289097761415	0.0190058479532164
SORD	FASN	-0.653138209156672	0.0190058479532164
TSPAN8	FASN	-0.539984763691955	0.0394736842105263
HIST2H2BE	FASN	-0.465632465556299	0.0774853801169591
C1R	FASN	0.123131717060752	0.614035087719298
FOXA1	FASN	-0.407036125610095	0.118421052631579
BASP1	FASN	-0.678525355733312	0.0131578947368421
HOXB13	FASN	-0.613842389943908	0.0277777777777778
NEFH	FASN	-0.59176471897663	0.0292397660818713
PTPRN2	FASN	-0.544453624611297	0.0394736842105263
FAAH	FASN	-0.466129429022373	0.0774853801169591
C1S	FASN	0.0551727376501496	0.820175438596491
NEDD4L	FASN	-0.389273192351882	0.124269005847953
COX7A1	FASN	0.088489944079312	0.726608187134503
KLK2	FASN	-0.494588597963476	0.0555555555555556
