GeneA	GeneB	Zscore	Pvalue
TSPAN8	C1S	0.69419922633004	0.080952380952381
HIST2H2BE	C1S	0.393285319889637	0.273809523809524
C1R	C1S	-0.135820000780442	0.657142857142857
FOXA1	C1S	0.386795348236347	0.276190476190476
BASP1	C1S	0.528105014300344	0.171428571428571
HOXB13	C1S	0.428742361135934	0.245238095238095
NEFH	C1S	0.513873805615935	0.185714285714286
DHCR24	TSPAN1	-0.548236120677359	0.157142857142857
AMD1	TSPAN1	-0.589335590212558	0.126190476190476
TM7SF2	TSPAN1	-0.54271956276884	0.164285714285714
STEAP1	TSPAN1	-0.195837910183061	0.55952380952381
SORD	TSPAN1	-0.190546836345185	0.573809523809524
TSPAN8	TSPAN1	-0.275758701462826	0.447619047619048
HIST2H2BE	TSPAN1	-0.295402673771366	0.411904761904762
C1R	TSPAN1	0.239163688403579	0.492857142857143
FOXA1	TSPAN1	-0.314617516986464	0.378571428571429
BASP1	TSPAN1	-0.600772317313566	0.119047619047619
HOXB13	TSPAN1	-0.674259189395236	0.0904761904761905
NEFH	TSPAN1	-0.867285628868333	0.0357142857142857
C1S	TSPAN1	0.372816756603393	0.29047619047619
DHCR24	EPCAM	-0.235682854062204	0.5
AMD1	EPCAM	-0.348502547299414	0.338095238095238
TM7SF2	EPCAM	-0.554046236543545	0.152380952380952
STEAP1	EPCAM	-0.567643488563217	0.138095238095238
SORD	EPCAM	-0.596943124549737	0.123809523809524
TSPAN8	EPCAM	-0.671557023350052	0.0904761904761905
HIST2H2BE	EPCAM	-0.164033138488277	0.614285714285714
C1R	EPCAM	0.452704097033193	0.228571428571429
FOXA1	EPCAM	-0.265967682691935	0.45952380952381
BASP1	EPCAM	-0.568600844501492	0.138095238095238
HOXB13	EPCAM	-0.368244334868046	0.3
NEFH	EPCAM	-0.398655189022868	0.266666666666667
C1S	EPCAM	0.436223281558487	0.242857142857143
TSPAN1	EPCAM	-0.501713348006305	0.195238095238095
