GeneA	GeneB	Zscore	Pvalue
CAV1	FLNA	0.474158452064959	0.0257352941176471
GJA1	FLNA	0.398339103712728	0.0514705882352941
GAS1	FLNA	0.654320500764222	0.00367647058823529
PCP4	FLNA	0.547261547474663	0.0110294117647059
MYLK	FLNA	0.335573441973267	0.126838235294118
ACTG2	FLNA	0.337933025551678	0.126838235294118
KCNMB1	FLNA	-0.0714216863114551	0.727941176470588
FHL1	FLNA	0.216677572243534	0.323529411764706
COX7A1	FLNA	0.220493523803756	0.3125
EDNRA	FLNA	0.233916703529682	0.292279411764706
TPM2	FLNA	0.291241110445347	0.194852941176471
FILIP1L	FLNA	0.0281311124425346	0.882352941176471
GSTP1	CNN1	0.726367250549443	0
CAV1	CNN1	0.165404487475866	0.4375
GJA1	CNN1	0.344707873745223	0.113970588235294
GAS1	CNN1	0.855293157761548	0
PCP4	CNN1	0.341650381551282	0.123161764705882
MYLK	CNN1	0.29755178938882	0.180147058823529
ACTG2	CNN1	0.145936404202375	0.496323529411765
KCNMB1	CNN1	-0.0725451055085078	0.716911764705882
FHL1	CNN1	-0.0771036773581563	0.700367647058823
COX7A1	CNN1	0.231081254920339	0.299632352941176
EDNRA	CNN1	0.0591685674570644	0.773897058823529
TPM2	CNN1	0.325355776765222	0.136029411764706
FILIP1L	CNN1	-0.215914895346717	0.327205882352941
FLNA	CNN1	0.323422357680902	0.136029411764706
GSTP1	ID3	0.561476694492195	0.00919117647058824
CAV1	ID3	0.543933673172617	0.0110294117647059
GJA1	ID3	0.486208652062949	0.0220588235294118
GAS1	ID3	0.210732527139131	0.332720588235294
PCP4	ID3	0.712068156980738	0
MYLK	ID3	0.796318036772737	0
ACTG2	ID3	0.619371415250541	0.00551470588235294
KCNMB1	ID3	0.260840590424269	0.251838235294118
FHL1	ID3	0.56589306482096	0.00919117647058824
COX7A1	ID3	0.705179204657154	0
EDNRA	ID3	0.330373990573831	0.130514705882353
TPM2	ID3	0.699155342128981	0.00183823529411765
FILIP1L	ID3	0.469379451563392	0.0275735294117647
FLNA	ID3	0.564655721552914	0.00919117647058824
CNN1	ID3	0.528962763922462	0.0147058823529412
GSTP1	PPP1R12B	0.502244255558421	0.0183823529411765
CAV1	PPP1R12B	-0.00158015660747965	0.988970588235294
GJA1	PPP1R12B	0.203268236858376	0.338235294117647
GAS1	PPP1R12B	0.717932488915289	0
PCP4	PPP1R12B	0.336222317961298	0.126838235294118
MYLK	PPP1R12B	0.250597163556638	0.266544117647059
ACTG2	PPP1R12B	0.244869722512587	0.273897058823529
KCNMB1	PPP1R12B	-0.154963229588479	0.476102941176471
FHL1	PPP1R12B	-0.111467900398327	0.588235294117647
COX7A1	PPP1R12B	0.161560623564929	0.455882352941176
EDNRA	PPP1R12B	0.0369479444677322	0.847426470588235
TPM2	PPP1R12B	0.152141702958956	0.479779411764706
FILIP1L	PPP1R12B	-0.0463706810016443	0.816176470588235
FLNA	PPP1R12B	0.174853800388041	0.408088235294118
CNN1	PPP1R12B	0.0212778903170016	0.911764705882353
ID3	PPP1R12B	0.418944893268506	0.0441176470588235
